,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.054745810718742106,0.0,0.0,0.0,0.0007875874566681348,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.000786564073342309,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.000786631096221471,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.0007851260389186418,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.0007837898970202194,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.0007818617529651576,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.0007757509530339598,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.0007562674526826776,0.0060828678576380114,0.1111111111111111,0.011534282091138005
0,0.054745810718742106,0.0,0.0,0.0,0.0007309952341860426,0.006083089050716155,0.1111111111111111,0.011534679744895112
0,0.054745810718742106,0.0,0.0,0.0,0.0007131937742741129,0.006087213170987788,0.1111111111111111,0.011542093679951213
0,0.054745810718742106,0.0,0.0,0.0,0.0007112274429032248,0.00634734248579026,0.1111111111111111,0.012008676337920443
0,0.054745810718742106,0.0,0.0,0.0,0.000713733486608593,0.007662447311634405,0.1111111111111111,0.014336238569122509
0,0.054745810718742106,0.0,0.0,0.0,0.0007171478372516766,0.008049384717030615,0.1111111111111111,0.015011284964103791
0,0.054745810718742106,0.0,0.0,0.0,0.000714702186444602,0.008098566627880971,0.1111111111111111,0.01509677324019628
0,0.054745810718742106,0.0,0.0,0.0,0.0007095279897472105,0.00815546181592593,0.1111111111111111,0.015195580819549954
0,0.054745810718742106,0.0,0.0,0.0,0.0006970845639672394,0.008915617665053154,0.1111111111111111,0.016506726378476975
0,0.05484915525411273,1.0,0.00024848810518501494,0.000496852748372031,0.0006672385505674292,0.12034965530015411,0.11103773198605156,0.01711272425461095
0,0.05528167127251571,1.0,0.0009504670023326821,0.0018991289452697107,0.0006400548741125134,0.12049907992649923,0.1111157296412902,0.0175229095012434
0,0.200614708606686,1.0,0.2368278008492081,0.38296002189892836,0.0005987274614407108,0.12072279310501385,0.13732432229094302,0.06024267436649392
0,0.23573654033116181,1.0,0.2938309721786505,0.4542030272839669,0.0005478866764886594,0.12137002852610802,0.1436580079942144,0.06924910404416211
0,0.2637371680535248,0.9997589780670041,0.33498681459991864,0.5018275049381022,0.0005042099107069252,0.12437323795330385,0.1515606201560849,0.0781626560685361
0,0.2785020400976797,0.9997748001351199,0.35852795646488395,0.5277869227251943,0.0004767906743222327,0.12498749171211625,0.15450421333593478,0.08268736671473156
0,0.2961529039814439,0.9997897817773143,0.38408495808316273,0.5549696159128241,0.00045334977690177455,0.1267275638914328,0.15974293309900756,0.08826658008686114
0,0.28742220453031825,0.9997793318848452,0.3658925226823049,0.5357242746793217,0.0004442232011873918,0.12840085191012293,0.160843936842066,0.08844258923444177
0,0.39763532392770473,0.999804766696202,0.4135711778646796,0.5851103332959807,0.00041970288934212104,0.1649492408389158,0.26798437539079417,0.1492800419512114
0,0.3966171888755349,0.9998039836552525,0.41191873196519924,0.5834545050584153,0.0004111365603444148,0.16507019488670546,0.2678007702908519,0.1492481065398715
0,0.41675597675896225,0.999818391366605,0.44460423610097316,0.6155033626309362,0.0003945286309422361,0.16492049688776284,0.27143249297260463,0.15316761082736738
0,0.43240119114145953,0.9998282014008193,0.46999661434956685,0.6394175204474241,0.00038763484080921987,0.16440174916938927,0.2742538683335594,0.15524816991564666
0,0.438722431888296,0.9998318316764442,0.4801442473450599,0.6487449481066153,0.00038441752046778315,0.1639599674721554,0.2754681830153565,0.1558584618750499
0,0.4613300058944661,0.9998437678390087,0.5168335160756273,0.6814274539996642,0.00037490409312232996,0.16454530030437817,0.2795471795383229,0.16035460907553853
0,0.4256703998285246,0.9998240699389658,0.4589575302767226,0.629123353053756,0.0003976778268923772,0.16383817395149888,0.27311651444955576,0.15361276972741333
0,0.4717945969945878,0.9998487378335768,0.5338176780650231,0.6960274100203713,0.0003725021293388385,0.17419166706476408,0.2814343086482558,0.1708552781432236
0,0.5194613070404421,0.9998678821508786,0.6111813435130627,0.7586367763488909,0.0003751648759763435,0.17548636466905868,0.2900302714758157,0.17993316174636684
0,0.5303794658235794,0.9998716043042188,0.6289016515140691,0.7721405063629049,0.0003601359695990385,0.17618695031140327,0.2919991945870387,0.18223220494280293
0,0.5079058569558528,0.9998637002243704,0.5924267037742237,0.744017491608202,0.0003818801222311782,0.17561918780497876,0.2879464226159448,0.17837906442648918
0,0.5236103987568035,0.9998693217800384,0.6179153711635766,0.7638032746602573,0.00036992987012046446,0.1756765005936086,0.2907784967703173,0.18071517376813037
0,0.5253117560150348,0.999869903077793,0.6206766952324451,0.7659094132212081,0.00036062534344084374,0.17579321774288437,0.2910853105557471,0.18105778774782158
0,0.5278896280362242,0.9998707740633604,0.6248606137034978,0.7690869644171309,0.00034822338030335846,0.17590153481661505,0.2915501903858641,0.1815992499736293
0,0.5381666679425251,0.9998741334572635,0.6415403777640419,0.781593710679924,0.00034286392152043765,0.1760632719957613,0.2934034975037023,0.1831936879792998
0,0.5378662032748734,0.9998740377208579,0.6410527198576164,0.7812316648938787,0.00034986872715049886,0.17650710929582433,0.29334931329187725,0.18388502735474355
0,0.5427329653757531,0.9998755706997713,0.648951535501185,0.7870695289705615,0.0003307220017304868,0.17675602283647138,0.294226959474496,0.18479582003811632
0,0.5405876093729666,0.9998748995587804,0.6454695959272799,0.7845030012458002,0.00032302248293631866,0.176632650392193,0.29384007729961764,0.1843327350633731
0,0.5388020454562853,0.9998743354277428,0.6425716034005597,0.7823586027716901,0.0003186114379956154,0.17671616255486738,0.2935180781299821,0.18423135527740253
0,0.5436190490771716,0.9998758458004842,0.6503896604099433,0.78812640675695,0.0003126635706704221,0.17713239928009897,0.2943867511310247,0.18649161925165558
0,0.530794757752754,0.9998717417470747,0.6295756754993834,0.772648347605987,0.0003172484345856361,0.1767139268085718,0.29207408614096253,0.18419084637896768
0,0.5430372576187888,0.9998756653101433,0.6494454056102402,0.7874326818061991,0.00031309574010849944,0.17846210160419126,0.29428183393105767,0.18827185232537613
0,0.535246227924459,0.9998731967109178,0.6368004671576377,0.7780655763213274,0.0003188400802121369,0.17697751592421437,0.2928768407696574,0.1849981674625855
0,0.6374807664336949,0.9998738537674058,0.6401177833618577,0.7805369496096066,0.0003132293125188435,0.2865458479852326,0.3780582752133184,0.28794125459186515
0,0.6329431758158477,0.9998723844956979,0.6327470049418072,0.7750321485911689,0.0003138954966902265,0.29226876629726634,0.3772425399327839,0.29355354554046786
0,0.6323766946590013,0.9998721944217781,0.6318058562434189,0.7743256798399638,0.0003088590492860207,0.2906739916070191,0.37714930820333387,0.29132892141438466
0,0.642366666411495,0.9998753917969462,0.6480197051067411,0.786383742209306,0.0003063884911106949,0.29466616694938064,0.37895084696592524,0.2961487577609207
0,0.6512944859949017,0.9998781168109733,0.6625096677403424,0.7969607634335077,0.000288201935711586,0.29799621557324785,0.3805608428141032,0.30107900681581445
0,0.6404949820486715,0.9998744452653793,0.6431338077385408,0.7827752028248033,0.00029979284390451236,0.29465825896220665,0.3793718990732081,0.29691258493195405
0,0.6950053968812916,0.9998755897524236,0.649050930743259,0.7871426338163195,0.0002805907617039245,0.3539838135142535,0.4923764809478883,0.3823053223184012
0,0.7123557960974042,0.9998798537913061,0.6720888841952247,0.8038525123061206,0.0002546111851910073,0.361863951013452,0.5156902574365486,0.3924441942048672
0,0.7164723534230006,0.9998810422528768,0.6788042752378497,0.8086369960333906,0.0002493507755169339,0.38063337437772304,0.5164098898037924,0.40830984700521117
0,0.7288813528182437,0.9998844660107891,0.6989224934538915,0.8227441502479941,0.0002370408507941609,0.3821764710726387,0.5193529614668629,0.4110876008730126
0,0.7371029847432845,0.9998866302139201,0.7122663047023268,0.831918154856381,0.00022569050914910449,0.3838120409179076,0.5208356071611335,0.4136524252536977
0,0.7275417014338097,0.9998841086169701,0.6967668591414115,0.8212485927932711,0.00024016033475997452,0.3822103717075818,0.5185068344716739,0.4108041860230958
