Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0.971715567183704,0.9961139736699374,0.9995145210765881,0.9978113501098955,2.9406923203844202e-05,0.8879117920788077,0.7809298920777583,0.7991801106136671
0.9708820781162399,0.9914170989303582,0.9994032010686721,0.9953941320225628,3.0517147811546205e-05,0.8837465592340011,0.7772519781568419,0.7977182841858517
0.968994580452252,0.9920699490057503,0.9992207599445874,0.9956325150397078,3.4377811924438455e-05,0.8901925729403111,0.7712187368643161,0.7945834031983678
0.971930480284059,0.9939676244062169,0.9996629477538096,0.9968071509950867,2.9798566060302325e-05,0.9093508393096302,0.7808669722779322,0.8025172832027095
0.9719940198093814,0.9885343891886934,0.9997618988719572,0.9941164442845569,3.0011008347963564e-05,0.9042015036408694,0.7825305913337471,0.8040301064368659
0.9724686974397309,0.989763651780494,0.9998237433207995,0.9947682637742646,3.0776003518227395e-05,0.9062421557713437,0.7835839755258434,0.8061310224778518
0.9721640814800971,0.991349305889893,0.9996536710864833,0.9954841699602615,2.9241279479809697e-05,0.8835911046992364,0.7829447283573621,0.8026597986500904
0.9726275462530368,0.992434542681149,0.9998948644369682,0.9961507358887272,2.9225830059512246e-05,0.9094639843133261,0.7836101114683228,0.8026111320757651
0.9730629788824519,0.9922449455581062,0.9997928210963783,0.9960045837928421,2.874136978631665e-05,0.9014917619453107,0.7851521200689235,0.8046971729160425
0.9727920014950476,0.9969619300534516,0.999511428854146,0.9982350515973323,2.9040099608970425e-05,0.8892864413504681,0.7842893571592926,0.8018161171291668
0.9726555783965614,0.9942440734249608,0.9998948644369682,0.9970614626084222,3.1708720085865795e-05,0.924312168970871,0.7818879690931184,0.8038439387943774
0.9725527938703046,0.9879651327990614,0.9999010488818524,0.9938972569161092,3.164148890120936e-05,0.8222879093632572,0.771635237898835,0.7863528182113356
0.9723864698187255,0.9885443672650785,0.9998422966554522,0.9941612347804698,3.0317766202095156e-05,0.9290648461799722,0.7809540530074018,0.806593919437215
0.9730872734068399,0.9875999108170925,0.9998917722145261,0.9937078313299293,2.881902246208236e-05,0.930474466459627,0.7850969276107733,0.8106038473156316
0.9728873107830313,0.9884809391336248,0.9998453888778943,0.9941306867619162,2.8855925483976087e-05,0.9333329959719935,0.7832893956657835,0.8085004105638718
0.972836852924687,0.9885454284150432,0.9996691321986938,0.9940761627433224,2.8977503121851073e-05,0.9316222571870184,0.7842195708504236,0.8096128673124898
0.9728760979256214,0.9887143883901947,0.9996382099742727,0.9941462919596468,2.9012867795249437e-05,0.8977204233378395,0.7851411725074039,0.8081922655020318
0.9721341805270043,0.9874825552810547,0.9999134177716208,0.993659109940002,2.9299967745067433e-05,0.920656201590394,0.7811319243971647,0.8047918710382106
0.9727546253036815,0.9887351506719464,0.9998732188798733,0.994272992972309,3.1278136676122366e-05,0.9249547273519211,0.7825537647637071,0.805306996926682
0.9724612222014577,0.9868042797590346,0.9998948644369682,0.9933064444287438,2.912741527321868e-05,0.8146202900296123,0.7721687906528591,0.7860565007102358
0.9766193234909363,0.993618120112144,0.9994681377399565,0.9965345435710233,2.9115799147592395e-05,0.90205631769652,0.8144381438514109,0.8290424282139297
0.9780190618575967,0.9956642904432709,0.9998299277656838,0.9977427611754922,2.4341713159930086e-05,0.9232612876059488,0.823960252147198,0.8354308486905188
0.9778639506634274,0.9955592510470559,0.9996474866415991,0.9975991803885748,2.457538710794169e-05,0.9217372888326398,0.8234099070426019,0.8364210098685968
0.9778116239955149,0.9956461361767903,0.9998855877696418,0.9977613586747737,2.4711257232684187e-05,0.9266590984369842,0.8237590612715012,0.8353536940621629
0.9776677256587554,0.9968954056937088,0.9998732188798733,0.9983820918564261,2.552895045327763e-05,0.923047582176526,0.8208877952845278,0.8307522908100692
0.9772790132685479,0.9960041899011061,0.9996938699782307,0.9978456191684337,2.503352847004841e-05,0.8201754619180593,0.8110610642559996,0.8110305732368234
0.9776882825640067,0.9955931399570709,0.9996845933109044,0.997634671731627,2.467321484619988e-05,0.9036106870564874,0.8237954436158569,0.8347800464814454
0.9780751261446459,0.997362763453762,0.999863942212547,0.9986117866876675,2.44123078907575e-05,0.9222341412640831,0.8239349442155284,0.8317510514294997
0.9776994954214165,0.9955879047627845,0.9998886799920839,0.9977336577283197,2.485716402118988e-05,0.9266075259480393,0.8231877658137999,0.8348177616740169
0.9781442720986732,0.9955632597263445,0.9998608499901049,0.9977074269493041,2.4473860449180525e-05,0.9296700285460534,0.824252383387818,0.8358866213945312
