,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.5138960124319648,"[0.99975835        nan 0.                nan        nan 0.28507745
 0.00240326 0.89542782 0.14974754]","[0.48858689 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.65639182        nan        nan        nan        nan 0.44367357
 0.00247429 0.94482925 0.26044246]",3.991741933157887e-05,,0.3877561131566808,
0,0.5862161355267892,"[0.99980517        nan 0.                nan        nan 0.28434816
 0.00250627 0.79748731 0.1965654 ]","[0.60602463 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.7546336         nan        nan        nan        nan 0.44278984
 0.00252777 0.88733568 0.32847742]",3.770985133487977e-05,,0.40080475143878674,
0,0.6231216173802543,"[0.9998227  0.         0.                nan        nan 0.28430198
 0.00262578 0.78532307 0.22535779]","[0.66595396 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.79942996        nan        nan        nan        nan 0.44273385
 0.00258715 0.87975458 0.36773349]",3.564165638288949e-05,,0.40746356592533395,
0,0.6254487832137854,"[0.9998237  0.         0.                nan        nan 0.27856234
 0.00476094 0.78633007 0.20617341]","[0.66973295 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.80214694        nan        nan        nan        nan 0.43574307
 0.00332086 0.88038609 0.34178574]",3.415292799360913e-05,,0.4078834538332183,
0,0.6230871692017974,"[0.99982269 0.         0.                nan        nan 0.24905305
 0.07835325 0.80397528 0.19870879]","[0.66589802 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.79938965        nan        nan        nan        nan 0.39878698
 0.00493858 0.89133736 0.33146479]",3.326362009861998e-05,,0.4074573504793291,
0,0.6254219901860967,"[0.99982369 0.         0.                nan        nan 0.21529593
 0.38688525 0.9021792  0.19660201]","[0.66968945 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.80211573        nan        nan        nan        nan 0.35431029
 0.0050659  0.94857435 0.32852853]",3.242300599991269e-05,,0.4078786195974367,
0,0.6272994159119963,"[0.99982449 0.         0.                nan        nan 0.21636361
 0.59       0.90793961 0.21253067]","[0.67273812 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.8042988         nan        nan        nan        nan 0.35575482
 0.00507734 0.95174879 0.35047528]",3.1533828565192366e-05,,0.408217361404702,
0,0.6267501588443785,"[0.99982418 0.         0.                nan        nan 0.2385332
 0.16539634 0.91079314 0.21177896]","[0.67153854 0.         0.         0.         0.         1.
 0.00468875 1.         0.99866849]","[0.80344076        nan        nan        nan        nan 0.38518661
 0.00911899 0.95331423 0.34945254]",3.075062021662321e-05,,0.40832175314713914,
0,0.6291136866440584,"[0.99975158 0.         0.                nan        nan 0.23863075
 0.62716763 0.91409026 0.22320289]","[0.67537658 0.         0.         0.         0.         1.
 0.00468875 1.         0.99866849]","[0.80615778        nan        nan        nan        nan 0.38531378
 0.00930791 0.9551172  0.3648595 ]",2.989139538254999e-05,,0.4087482018035842,
0,0.6279443623642168,"[0.99973705 0.         0.                nan        nan 0.23879757
 0.52798054 0.91617533 0.22139278]","[0.67347776 0.         0.         0.         0.         1.
 0.00468875 1.         0.99866849]","[0.80479884        nan        nan        nan        nan 0.38553122
 0.00929495 0.95625418 0.36243753]",2.9385608958932932e-05,,0.4085372219419745,
0,0.6261128675429263,"[0.99977757 0.         0.                nan        nan 0.23887903
 0.54545455 0.91780364 0.21894205]","[0.67048813 0.         0.         0.         0.         1.
 0.00479678 1.         0.99866849]","[0.80267348        nan        nan        nan        nan 0.38563738
 0.00950994 0.95714037 0.3591469 ]",2.9229610866788604e-05,,0.4082170448493804,
0,0.6216575697958371,"[0.99977426 0.         0.                nan        nan 0.23914009
 0.85621446 0.93020925 0.21866153]","[0.66066773 0.         0.         0.         0.         1.
 0.02277392 1.         0.99866849]","[0.79559369        nan        nan        nan        nan 0.38597748
 0.04436774 0.96384291 0.3587694 ]",2.8975558532566466e-05,,0.40912334873374145,
0,0.6290084283209958,"[0.99970895 0.         0.                nan        nan 0.23915642
 0.7973665  0.93230531 0.22048676]","[0.67249261 0.         0.         0.         0.         1.
 0.02355178 1.         0.99866849]","[0.80408594        nan        nan        nan        nan 0.38599876
 0.04575218 0.96496688 0.36122254]",2.83358558373949e-05,,0.410523653514654,
0,0.7030088570094388,"[0.99977285 0.         0.                nan        nan 0.23915642
 0.96272466 0.9328118  0.33426377]","[0.65654688 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.79259787        nan        nan        nan        nan 0.38599876
 0.96629963 0.96523811 0.5008787 ]",2.8264412641734488e-05,,0.5139018476413962,
0,0.7057417458336842,"[0.99979317 0.         0.                nan        nan 0.2391605
 0.96295184 0.93565833 0.33358302]","[0.66098471 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.79582948        nan        nan        nan        nan 0.38600408
 0.96641405 0.9667598  0.50011406]",2.7899398784759814e-05,,0.5143949396911156,
0,0.7093300977562753,"[0.99977634 0.         0.                nan        nan 0.23914825
 0.96305514 0.9419461  0.33579575]","[0.66681169 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.80003281        nan        nan        nan        nan 0.38598812
 0.96646607 0.9701053  0.50259666]",2.7350549537243348e-05,,0.5150423819832892,
0,0.715856113786161,"[0.9998257  0.         0.                nan        nan 0.25675577
 0.88672909 0.94245019 0.33365332]","[0.67740903 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.80762811        nan        nan        nan        nan 0.4086009
 0.92645223 0.97037257 0.50019305]",2.707974590256273e-05,,0.5162198636986557,
0,0.720975495862391,"[0.99982781 0.         0.                nan        nan 0.28506004
 0.80112795 0.9430066  0.33136459]","[0.68572219 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.81350789        nan        nan        nan        nan 0.44365249
 0.87747283 0.97066742 0.49761676]",2.6876208634881732e-05,,0.51714354803549,
0,0.7250748290987591,"[0.99982947 0.         0.                nan        nan 0.28644768
 0.79850574 0.94379706 0.33384482]","[0.69237893 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.81817447        nan        nan        nan        nan 0.44533126
 0.8758976  0.97108601 0.50040821]",2.6372819165721604e-05,,0.5178831861100692,
0,0.7255092589048542,"[0.99982964 0.         0.                nan        nan 0.28731152
 0.77786057 0.94504376 0.33458554]","[0.69308438 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.81866687        nan        nan        nan        nan 0.4463745
 0.86333038 0.9717455  0.50123987]",2.6058204589805475e-05,,0.5179615697902417,
0,0.7237409190774012,"[0.99982893 0.         0.                nan        nan 0.28790215
 0.75744997 0.94581159 0.3316152 ]","[0.69021285 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.81666002        nan        nan        nan        nan 0.44708699
 0.85061065 0.97215125 0.49789929]",2.6125993768594784e-05,,0.5176425102286585,
0,0.7250805704618353,"[0.99982947 0.         0.                nan        nan 0.28915041
 0.75137678 0.94699832 0.33322421]","[0.69238825 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.81818098        nan        nan        nan        nan 0.44859065
 0.84676765 0.97277775 0.4997107 ]",2.592631044016415e-05,,0.5178842220177367,
0,0.7253676386156426,"[0.99982958 0.         0.                nan        nan 0.2912793
 0.74511562 0.94753397 0.33354789]","[0.69285441 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.8185064         nan        nan        nan        nan 0.45114841
 0.84277721 0.97306028 0.50007457]",2.569135685810049e-05,,0.5179360174011105,
0,0.7242174522127214,"[0.99982912 0.         0.                nan        nan 0.29168576
 0.73531435 0.94779549 0.33348544]","[0.69098667 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.8172015         nan        nan        nan        nan 0.45163579
 0.83647172 0.97319816 0.50000439]",2.5517930035528767e-05,,0.5177284905650592,
0,0.7220108550037893,"[0.99982823 0.         0.                nan        nan 0.29354433
 0.71270025 0.94814876 0.33009428]","[0.68740347 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.81469           nan        nan        nan        nan 0.45386049
 0.82164299 0.97338435 0.49618301]",2.5619531296889902e-05,,0.5173303567181917,
0,0.721645321554608,"[0.99982808 0.         0.                nan        nan 0.29358125
 0.72854755 0.94882988 0.32707513]","[0.68680989 0.         0.         0.         0.         1.
 0.96990126 1.         0.99866849]","[0.81427292        nan        nan        nan        nan 0.45390462
 0.83207593 0.97374316 0.4927644 ]",2.5503860212549303e-05,,0.517264403930029,
0,0.7248279504864849,"[0.99982936 0.         0.                nan        nan 0.29669724
 0.73647429 0.94914458 0.3300981 ]","[0.69195939 0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.81788145        nan        nan        nan        nan 0.45761992
 0.83727002 0.97390885 0.49618733]",2.5210857993952488e-05,,0.5178509750243651,
0,0.7254843796648575,"[0.99982963 0.         0.                nan        nan 0.29694258
 0.74325353 0.94943323 0.32986887]","[0.69302534 0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.81862567        nan        nan        nan        nan 0.45791169
 0.84163362 0.97406078 0.49592831]",2.4966455040722582e-05,,0.5179694138010134,
0,0.7245791580865185,"[0.99982926 0.         0.                nan        nan 0.29795337
 0.74039746 0.95020822 0.32865165]","[0.69155538 0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.81759913        nan        nan        nan        nan 0.45911259
 0.83979947 0.97446848 0.49455145]",2.5023263263250315e-05,,0.5178060856921078,
0,0.7257695340309728,"[0.99982974 0.         0.                nan        nan 0.29926493
 0.74511626 0.95049752 0.32860618]","[0.69348839 0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.81894867        nan        nan        nan        nan 0.46066806
 0.84282657 0.97462059 0.49449997]",2.4827227331360826e-05,,0.5180208638818316,
0,0.7323606188423881,"[0.99983233 0.         0.                nan        nan 0.3008399
 0.75955064 0.95145873 0.33629102]","[0.70419139 0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.82636563        nan        nan        nan        nan 0.46253179
 0.85198364 0.97512565 0.5031512 ]",2.4329486533912192e-05,,0.519210085884096,
