Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0.05448623772690674,0.0,0.0,0.0,0.0007842177187656573,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007828160399826139,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.000781752582379871,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007804627848194173,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007809852324592105,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007830818539212655,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007830987310200302,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007806387920028049,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.000777985589021227,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007898201718226538,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007856094808507149,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007635611054397693,0.006054026414100749,0.1111111111111111,0.011482419016014954
0.05448623772690674,0.0,0.0,0.0,0.0007018294718619306,0.006054650230889593,0.1111111111111111,0.011483541041987488
0.05448623772690674,0.0,0.0,0.0,0.0006755395839516928,0.0060556670967150915,0.1111111111111111,0.011485369998678802
0.05448623772690674,0.0,0.0,0.0,0.000658540483207995,0.006087266811446287,0.1111111111111111,0.011542190106018634
0.05448623772690674,0.0,0.0,0.0,0.000653715813273941,0.0060966354181277395,0.1111111111111111,0.011559030105207937
0.05448623772690674,0.0,0.0,0.0,0.0006549251219760666,0.006071158648004822,0.1111111111111111,0.011513229509862263
0.05448623772690674,0.0,0.0,0.0,0.0006724778487055425,0.007127630180897592,0.1111111111111111,0.0133959292924602
0.05448623772690674,0.0,0.0,0.0,0.0006791491434174444,0.007304580038445158,0.1111111111111111,0.013707980697365977
0.05448623772690674,0.0,0.0,0.0,0.0006587468557120398,0.008399668566497156,0.1111111111111111,0.015618616327434717
0.066613370373621,0.0,0.0,0.0,0.000644479732599166,0.11530449187947303,0.14766505636070854,0.0665085064144432
0.05448623772690674,0.0,0.0,0.0,0.0006368425306043035,0.006612855157005813,0.1111111111111111,0.012482788465321215
0.066613370373621,0.0,0.0,0.0,0.0006389333603025631,0.11600961880266356,0.14766505636070854,0.06776603723869573
0.05448623772690674,0.0,0.0,0.0,0.0006348481786970608,0.006629781152449447,0.1111111111111111,0.012512939831018132
0.066613370373621,0.0,0.0,0.0,0.0006439208196741653,0.11603035334670585,0.14766505636070854,0.06780278805218762
0.066613370373621,0.0,0.0,0.0,0.0006328763554057849,0.11762748048941164,0.14766505636070854,0.07059532433376689
0.05448623772690674,0.0,0.0,0.0,0.0006353209561067337,0.00781921906381301,0.1111111111111111,0.01461027001141931
0.05448623772690674,0.0,0.0,0.0,0.0006512798107180237,0.008758128802181665,0.1111111111111111,0.016236449370473
0.057144056445735086,0.0,0.0,0.0,0.0006422691049232242,0.013076684674762147,0.11445693423644136,0.021841815235873672
