,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.985449661564477e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",4.0141075510001186e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",4.008808318189421e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.986645268127461e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.9682066314442724e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.950386263066703e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.93326891621329e-05,,0.1111111111111111,
0,0.13226020672774214,"[       nan        nan        nan        nan        nan        nan
        nan 0.13153827 0.94805195]","[0.         0.         0.         0.         0.         0.
 0.         1.         0.01527676]","[       nan        nan        nan        nan        nan        nan
        nan 0.2324946  0.03006899]",3.8878274312802524e-05,,0.11280852894329928,
0,0.15899204436933875,"[       nan        nan        nan        nan        nan        nan
        nan 0.19155091 0.08782915]","[0.         0.         0.         0.         0.         0.
 0.         1.         0.50245893]","[       nan        nan        nan        nan        nan        nan
        nan 0.32151527 0.14952204]",3.834159775913617e-05,,0.16693988118075176,
0,0.16562524520451732,"[0.89863458        nan        nan        nan        nan        nan
 0.         0.24908594 0.06191768]","[0.01207048 0.         0.         0.         0.         0.
 0.         1.         0.48791462]","[0.02382099        nan        nan        nan        nan        nan
        nan 0.39882914 0.10989002]",3.741600715224497e-05,,0.1666650104967393,
