Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0.9697126960928347,0.996977789839206,0.9994806062067558,0.9982276292225036,3.138806757572778e-05,0.7934794539710737,0.7736672003964308,0.7705639223638641
0.9752191317156191,0.9970240665128844,0.9995331639120246,0.9982770386060686,2.9749129580464942e-05,0.8810288908668049,0.7970782142922703,0.8162864925421526
0.9747173324887334,0.9951430761133528,0.9995826299875716,0.9973579126121499,3.0344518681160115e-05,0.8188796332444409,0.7742162554264707,0.7874220298232909
0.9699321140057315,0.9969686036148554,0.9994929727256426,0.9982291922368529,3.129920000030954e-05,0.7935138380192421,0.7738320354659953,0.7716600257917243
0.9700198811708903,0.9969841622261694,0.9995548053200765,0.998267828857786,3.05388353593606e-05,0.7967541383267329,0.7748728289288961,0.7713747819395715
0.9699702736427571,0.9954892542644251,0.9995702634686848,0.9975255848968119,3.0739015675213845e-05,0.8093906647570562,0.7737475387721724,0.7772121769078983
0.9702011394467616,0.9970272695594253,0.9995764467281283,0.9983002308042641,3.1630243777039286e-05,0.7954363411217825,0.7749213763645069,0.7722335475447064
0.9702297591745307,0.996682595961153,0.9994435066500955,0.9980611419503429,3.187542966589913e-05,0.8771020185667268,0.7952035523100586,0.8067428028075256
0.9700580408079158,0.9952224397571817,0.9995238890228595,0.9973685265908383,3.1030864026207467e-05,0.813991626095719,0.7744791571462463,0.778712360447646
0.9698901384050035,0.9973964358317061,0.9996073630253451,0.9985006755452615,3.151089293344688e-05,0.7900381162956053,0.7734962571174415,0.7698868581042729
