,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00017570699295879155,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00017030800423615956,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00016030416025168915,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00015036630105018226,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00014923832211505004,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00015983611722832859,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00016950277041477544,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00017376533172552017,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0001727387013587788,,0.1111111111111111,
0,0.05466925921106016,"[1.                nan        nan        nan        nan        nan
        nan        nan 0.05462041]","[8.39085211e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00]","[0.0001678         nan        nan        nan        nan        nan
        nan        nan 0.10358307]",0.00016821806991365314,,0.11112043428011842,
