,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0007891504684399596,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0007889932147581823,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0007895487833593228,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0007920479259703662,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0007915211816339985,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.00078990035599309,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0007899721812778966,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.0007861823129958662,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",0.000761974678577753,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
 0.                nan 0.05464917]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10363479]",0.0007347141645896213,,0.1111111111111111,
0,0.054629069669527144,"[       nan        nan        nan        nan        nan        nan
 0.00174129        nan 0.05503911]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.51249973e-04 0.00000000e+00
 9.99964960e-01]","[       nan        nan        nan        nan        nan        nan
 0.00027832        nan 0.10433549]",0.0007183913593670263,,0.11112402335587244,
0,0.054841500103344536,"[       nan        nan        nan        nan        nan        nan
 0.03273643        nan 0.05499374]","[0.         0.         0.         0.         0.         0.
 0.00252804 0.         1.        ]","[       nan        nan        nan        nan        nan        nan
 0.00469361        nan 0.10425415]",0.0007133520735034412,,0.11139200391809455,
0,0.054841500103344536,"[       nan        nan        nan        nan        nan        nan
 0.00160549        nan 0.06355534]","[0.         0.         0.         0.         0.         0.
 0.00254964 0.         0.99996496]","[       nan        nan        nan        nan        nan        nan
 0.0019703         nan 0.11951462]",0.0007091077588247865,,0.11139051140352338,
0,0.054841500103344536,"[       nan        nan        nan        nan        nan        nan
 0.00095519        nan 0.07152578]","[0.         0.         0.         0.         0.         0.
 0.00254964 0.         0.99996496]","[       nan        nan        nan        nan        nan        nan
 0.00138974        nan 0.13350237]",0.0007175433234998315,,0.11139051140352338,
0,0.054841500103344536,"[       nan        nan        nan        nan        nan        nan
 0.00085722        nan 0.07414971]","[0.         0.         0.         0.         0.         0.
 0.00254964 0.         0.99996496]","[       nan        nan        nan        nan        nan        nan
 0.00128306        nan 0.13806182]",0.0007236566644430807,,0.11139051140352338,
0,0.054841500103344536,"[       nan        nan        nan        nan        nan        nan
 0.00082328        nan 0.07525943]","[0.         0.         0.         0.         0.         0.
 0.00254964 0.         0.99996496]","[       nan        nan        nan        nan        nan        nan
 0.00124466        nan 0.13998342]",0.0007065284928717203,,0.11139051140352338,
0,0.054935275700254915,"[1.00000000e+00            nan            nan            nan
            nan            nan 9.60052071e-04            nan
 7.14226722e-02]","[1.52278427e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.54964240e-03 0.00000000e+00
 9.99964960e-01]","[0.00030451        nan        nan        nan        nan        nan
 0.00139487        nan 0.13332274]",0.0006953672102008784,,0.11140743122875886,
0,0.0550883787156188,"[1.00000000e+00            nan            nan            nan
            nan            nan 7.91494785e-04 0.00000000e+00
 7.64622351e-02]","[4.00896267e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.54964240e-03 0.00000000e+00
 9.99964960e-01]","[0.00080147        nan        nan        nan        nan        nan
 0.00120799        nan 0.14206173]",0.0006856506398018108,,0.11143505543322492,
0,0.05677059809692952,"[1.00000000e+00            nan            nan            nan
            nan            nan 6.74914349e-04 0.00000000e+00
 8.29009824e-02]","[0.00313258 0.         0.         0.         0.         0.
 0.00254964 0.         0.99996496]","[0.0062456         nan        nan        nan        nan        nan
 0.0010673         nan 0.15310866]",0.0006550888775090437,,0.11173857637979594,
0,0.20071422556667254,"[1.                nan        nan        nan        nan        nan
 0.00108169 0.         0.08621961]","[0.23687686 0.         0.         0.         0.         0.
 0.00254964 0.         0.99996496]","[0.38302416        nan        nan        nan        nan        nan
 0.00151895        nan 0.15875126]",0.0006124664710782581,,0.13771016281368723,
0,0.2007754667728181,"[1.00000000e+00            nan 0.00000000e+00            nan
            nan            nan 9.81680837e-04 0.00000000e+00
 8.96895278e-02]","[0.2370913  0.         0.         0.         0.         0.
 0.00254964 0.         0.99866849]","[0.38330444        nan        nan        nan        nan        nan
 0.00141756        nan 0.16459677]",0.0005740701221747528,,0.13758993630168956,
0,0.20120606900352903,"[1.00000000e+00            nan 0.00000000e+00            nan
            nan 0.00000000e+00 9.56852442e-04 0.00000000e+00
 9.06768391e-02]","[0.23779053 0.         0.         0.         0.         0.
 0.00254964 0.         0.99866849]","[0.38421773        nan        nan        nan        nan        nan
 0.00139149        nan 0.16625784]",0.0005442653286349574,,0.13766762937675037,
0,0.36934571426384244,"[9.99987758e-01            nan 0.00000000e+00            nan
            nan 2.29624043e-01 8.66341177e-04 6.15777724e-01
 2.18368348e-01]","[0.25385746 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.40492136        nan        nan        nan        nan 0.37348659
 0.00129325 0.76220598 0.35837467]",0.0004905858788628488,,0.3616750658125927,
0,0.4382458987529759,"[0.9999915         nan 0.         0.                nan 0.23834647
 0.00122053 0.64070823 0.20050935]","[0.3657417  0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.53559304        nan        nan        nan        nan 0.3849431
 0.00165081 0.78101422 0.33396609]",0.00045532425782951735,,0.3741066484274377,
0,0.48391844202371564,"[0.99973162        nan 0.         0.                nan 0.28333569
 0.00118919 0.75195428 0.20224663]","[0.43990751 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.61097179        nan        nan        nan        nan 0.44156131
 0.0016219  0.8584177  0.33637238]",0.00042095648584867704,,0.38234729392222344,
0,0.5310779983311771,"[0.9997714         nan 0.         0.                nan 0.29094044
 0.00132319 0.91662774 0.20433314]","[0.51646938 0.         0.         0.         0.         1.
 0.00267929 1.         0.99866849]","[0.68109408        nan        nan        nan        nan 0.45074185
 0.0017715  0.95650055 0.33925319]",0.0003768716597421854,,0.39086857244688344,
0,0.569116442498335,"[0.99979582        nan        nan 0.                nan 0.29072905
 0.00131241 0.91654212 0.23099242]","[0.57825713 0.         0.         0.         0.         1.
 0.00254964 1.         0.99866849]","[0.73272454        nan        nan        nan        nan 0.45048812
 0.00173285 0.95645393 0.37520076]",0.0003614988211428066,,0.3977194731024821,
0,0.5730531037808789,"[0.99979654        nan 0.         0.                nan 0.30747108
 0.01710272 0.91739909 0.22464374]","[0.58031755 0.         0.         0.         0.         1.
 0.03266999 1.         0.99866849]","[0.73437669        nan        nan        nan        nan 0.47032945
 0.02245189 0.95692033 0.36678227]",0.0003522619704159246,,0.401295114448575,
0,0.5883461812280393,"[0.99980477        nan 0.         0.                nan 0.25215152
 0.01874935 0.91142163 0.25928857]","[0.60477843 0.         0.         0.         0.         1.
 0.03526285 1.         0.99866849]","[0.75366658        nan        nan        nan        nan 0.40274922
 0.02448171 0.95365838 0.41168866]",0.00034780441979903994,,0.40430108605213055,
0,0.5938043037257619,"[0.99980679        nan 0.         0.                nan 0.26080074
 0.03636526 0.91283892 0.21987441]","[0.61111197 0.         0.         0.         0.         1.
 0.05285106 1.         0.99866849]","[0.75856575        nan        nan        nan        nan 0.41370652
 0.043085   0.95443365 0.36040035]",0.000343644898711164,,0.40695905834367735,
0,0.5992681675865607,"[0.99981087        nan 0.                nan        nan 0.24445802
 0.02006062 0.91695816 0.20871597]","[0.62429494 0.         0.         0.         0.         1.
 0.02288196 1.         0.99866849]","[0.76864064        nan        nan        nan        nan 0.39287468
 0.02137861 0.95668041 0.34527206]",0.00032253746690402143,,0.40509393158646523,
0,0.6080333152161432,"[0.99981383        nan 0.                nan        nan 0.25223781
 0.04632663 0.91990571 0.21058348]","[0.63421789 0.         0.         0.         0.         1.
 0.05285106 1.         0.99866849]","[0.77611691        nan        nan        nan        nan 0.40285928
 0.04937424 0.95828217 0.34782343]",0.0003091255787023835,,0.40952638284624315,
0,0.6062152169086971,"[0.99981423        nan 0.                nan        nan 0.24316347
 0.02174851 0.92053451 0.20807599]","[0.63557597 0.         0.         0.         0.         1.
 0.02288196 1.         0.99866849]","[0.77713306        nan        nan        nan        nan 0.39120112
 0.02230084 0.95862324 0.34439591]",0.0003004844594447661,,0.4063473798641133,
0,0.6141382979537782,"[0.99981791 0.         0.                nan        nan 0.24199959
 0.02284395 0.92153495 0.21115762]","[0.64844194 0.         0.         0.         0.         1.
 0.02288196 1.         0.99866849]","[0.78667677        nan        nan        nan        nan 0.3896935
 0.02286294 0.95916543 0.34860624]",0.0002821743285156338,,0.40777693244523266,
0,0.6252459217184283,"[0.99982285 0.         0.         0.                nan 0.24080538
 0.02403561 0.92457427 0.21645452]","[0.66649781 0.         0.         0.         0.         1.
 0.02275232 1.         0.99866849]","[0.79982174        nan        nan        nan        nan 0.38814367
 0.02337636 0.96080914 0.3557933 ]",0.0002715595520356419,,0.40976873553524884,
0,0.638035764864389,"[0.9998282  0.         0.                nan        nan 0.2391605
 0.02316985 0.92563342 0.23166648]","[0.68726673 0.         0.         0.         0.         1.
 0.02275232 1.         0.99866849]","[0.81459394        nan        nan        nan        nan 0.38600408
 0.02295918 0.96138072 0.37608947]",0.0002739822477544041,,0.4120763925158335,
0,0.6355631511662623,"[0.99982718 0.         0.                nan        nan 0.24083851
 0.02261902 0.9300329  0.23045637]","[0.6832329  0.         0.         0.         0.         1.
 0.02288196 1.         0.99866849]","[0.81175335        nan        nan        nan        nan 0.38818671
 0.02274973 0.96374824 0.3744933 ]",0.00027789919321907514,,0.4116425945577039,
0,0.6328934173358545,"[0.99982497 0.         0.                nan        nan 0.25200633
 0.04881261 0.93147081 0.2325682 ]","[0.67458722 0.         0.         0.         0.         1.
 0.05285106 1.         0.99866849]","[0.80561901        nan        nan        nan        nan 0.40256399
 0.05075163 0.96451969 0.37727682]",0.0002779626755660668,,0.41401186304642196,
0,0.6202222290268007,"[0.99981946 0.         0.                nan        nan 0.25199727
 0.04821414 0.934627   0.23209094]","[0.65401098 0.         0.         0.         0.         1.
 0.05285106 1.         0.99866849]","[0.79076173        nan        nan        nan        nan 0.40255242
 0.05042623 0.96620899 0.37664861]",0.00028847741167805095,,0.4117256148242985,
0,0.614247383852225,"[0.99981672 0.         0.                nan        nan 0.25212883
 0.04794295 0.93467788 0.22885017]","[0.64422166 0.         0.         0.         0.         1.
 0.05345606 1.         0.99866849]","[0.78356271        nan        nan        nan        nan 0.40272027
 0.05054963 0.96623618 0.37236982]",0.0002918506006250992,,0.41070513398366504,
0,0.6162204989627271,"[0.99981883 0.         0.                nan        nan 0.2406192
 0.02272252 0.93839406 0.23025901]","[0.65173613 0.         0.         0.         0.         1.
 0.02348696 1.         0.99866849]","[0.78909642        nan        nan        nan        nan 0.38790179
 0.02309842 0.96821805 0.37423269]",0.0003046375297065297,,0.4082101753646264,
0,0.6197093339253317,"[0.99981921 0.         0.                nan        nan 0.27446792
 0.04471354 0.93739508 0.23524023]","[0.6530911  0.         0.         0.         0.         1.
 0.05345606 1.         0.99866849]","[0.79008888        nan        nan        nan        nan 0.43071766
 0.04869552 0.96768603 0.38078506]",0.0002938115990588591,,0.4116906274779923,
0,0.6213264845251127,"[0.99981993 0.         0.                nan        nan 0.25199273
 0.04926324 0.93867622 0.23329159]","[0.65571712 0.         0.         0.         0.         1.
 0.05345606 1.         0.99866849]","[0.7920077         nan        nan        nan        nan 0.40254664
 0.05127408 0.96836822 0.3782281 ]",0.00029926052445791533,,0.4119824081376652,
0,0.6292591345086541,"[0.9998234  0.         0.                nan        nan 0.25453455
 0.05044843 0.94184277 0.23598427]","[0.66859553 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.80133046        nan        nan        nan        nan 0.40578324
 0.0519189  0.97005049 0.38175925]",0.00029528652862128733,,0.4134157427222299,
0,0.6334962604588498,"[0.9998252  0.         0.                nan        nan 0.25847114
 0.04906042 0.94386192 0.24257409]","[0.67547603 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.80625256        nan        nan        nan        nan 0.41077007
 0.0511739  0.97112033 0.39033643]",0.00027498935126456524,,0.41418024258082853,
0,0.6516370539917784,"[0.99983352 0.         0.                nan        nan 0.24326061
 0.02466393 0.94431612 0.24347135]","[0.70924454 0.         0.         0.         0.         1.
 0.02350857 1.         0.99866849]","[0.82983508        nan        nan        nan        nan 0.39132682
 0.02407239 0.97136069 0.39149725]",0.00028006580912439246,,0.4146023999534073,
0,0.6652268603930155,"[0.99983759 0.         0.                nan        nan 0.25525827
 0.05579351 0.94577251 0.24679823]","[0.72700207 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.84186623        nan        nan        nan        nan 0.40670239
 0.05461105 0.97213061 0.39578675]",0.00026304921272827923,,0.4199053589564224,
0,0.6648728096699864,"[0.99983746 0.         0.                nan        nan 0.25821856
 0.04900796 0.94661981 0.25862742]","[0.72642714 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.84148058        nan        nan        nan        nan 0.41045104
 0.05114535 0.97257801 0.41085484]",0.0002673693789503371,,0.4198414779835946,
0,0.6620920761534398,"[0.99983644 0.         0.         0.                nan 0.25529549
 0.04922043 0.94595488 0.25474616]","[0.72191162 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.8384427         nan        nan        nan        nan 0.40674963
 0.05126081 0.97222694 0.40594222]",0.0002646538594170014,,0.41933975336997953,
0,0.66453981061157,"[0.99983734 0.         0.         0.                nan 0.25571502
 0.04918424 0.94939386 0.25753838]","[0.7258864  0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.84111763        nan        nan        nan        nan 0.40728193
 0.05124118 0.97404006 0.40947948]",0.00026069220064378867,,0.4197813953388809,
0,0.6615944913535072,"[0.99983626 0.         0.         0.                nan 0.25503515
 0.04880598 0.94809641 0.25640541]","[0.72110361 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.83789742        nan        nan        nan        nan 0.40641913
 0.05103514 0.97335676 0.4080461 ]",0.00026483206292351465,,0.41924997470546477,
0,0.6626796089748987,"[0.99983666 0.         0.                nan        nan 0.29818809
 0.04281488 0.95057645 0.25609899]","[0.72286569 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.83908589        nan        nan        nan        nan 0.4593912
 0.04755591 0.97466208 0.40765798]",0.00026308360102350267,,0.4194457612546181,
0,0.6671846652019812,"[0.99983829 0.         0.         0.                nan 0.2965088
 0.04308019 0.95149828 0.26063776]","[0.73018127 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.84399415        nan        nan        nan        nan 0.45739573
 0.04771912 0.97514642 0.41338748]",0.0002538569097581477,,0.42025860347103233,
0,0.6673875266973383,"[0.99983837 0.         0.         0.                nan 0.3034538
 0.0430667  0.9530166  0.26203479]","[0.73051069 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.84421419        nan        nan        nan        nan 0.46561497
 0.04771084 0.97594316 0.41514271]",0.0002495777180223976,,0.4202952055419498,
0,0.6673243717035007,"[0.99983834 0.         0.         0.                nan 0.3046022
 0.04554907 0.95403592 0.26149146]","[0.73040814 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.8441457         nan        nan        nan        nan 0.46696564
 0.04919597 0.97647736 0.41446053]",0.00024598718342614724,,0.4202838105576076,
0,0.6695635033031976,"[0.99983915 0.         0.         0.                nan 0.30616706
 0.04775595 0.95492464 0.26229765]","[0.73404417 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.84656919        nan        nan        nan        nan 0.4688023
 0.05045512 0.97694266 0.41547253]",0.00024129114802807288,,0.420687814547924,
0,0.6685453682510277,"[0.99983878 0.         0.         0.                nan 0.30502015
 0.04961411 0.95641397 0.26374186]","[0.73239086 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.84546849        nan        nan        nan        nan 0.46745661
 0.05147349 0.97772147 0.4172822 ]",0.00022893056603412988,,0.4205041135882246,
0,0.669029556537116,"[0.99983896 0.         0.         0.                nan 0.30514642
 0.06278061 0.95754737 0.2623073 ]","[0.73317712 0.         0.         0.         0.         1.
 0.05347767 1.         0.99866849]","[0.8459922         nan        nan        nan        nan 0.46760488
 0.05775693 0.97831336 0.41548464]",0.00022829267669384059,,0.4205914751348485,
