Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0.9770005606428704,0.9989370643199683,0.9996784088660202,0.9993075990998788,2.6040215724078623e-05,0.9099493809716237,0.8214414219731914,0.8322758461124349
0.9761184825266306,0.9967317641690356,0.9996351177518306,0.9981813297598058,2.5749945965695482e-05,0.9225438381688507,0.8168221227126078,0.8265603766357876
0.9768846944496355,0.9984681713177432,0.9997155155353256,0.9990914541060713,2.596580555811743e-05,0.9010229465954583,0.8213789782141767,0.8267429168639804
0.9771351149317884,0.9954681477285322,0.9998392044330101,0.9976488883129385,2.6117480078629063e-05,0.9237158665418383,0.8218158975755667,0.832685633208205
0.9775350401794057,0.9965962064968059,0.9995299821887987,0.9980609384070053,2.4862208526758317e-05,0.9226614650865633,0.8233887603150557,0.8317912896539661
0.9766230611100729,0.9964555619937618,0.9997216999802098,0.99808595896543,2.6939985596082562e-05,0.9222302931893337,0.8184397863568841,0.8299974622736033
0.9775163520837227,0.9955449507389162,0.9998794033247576,0.9977074693917851,2.5510711458327976e-05,0.9262283828870603,0.8221929475961486,0.8334712441188562
0.9773462904130069,0.9960755321442873,0.9998886799920839,0.9979784636941338,2.653022962889558e-05,0.9234292375792309,0.8220403783967054,0.8329445877873394
0.9783498411511867,0.996959999013387,0.9998886799920839,0.9984221918256568,2.4481261759530167e-05,0.9280282829739532,0.8459784876901344,0.8654670203803025
0.978682489254345,0.9975412617615301,0.9998794033247576,0.9987089640517525,2.442516258272879e-05,0.9293309895570844,0.8467306119802195,0.8656706911472158
0.9781218463838535,0.9968002170180366,0.9998979566594103,0.9983466838739158,2.5437810844313534e-05,0.9273228237790971,0.8436841195997218,0.8643118197632913
0.9784171182956457,0.9968063724583534,0.9999010488818524,0.9983513124664243,2.4444315003579907e-05,0.9288986253547064,0.8461146711852572,0.8657501661864037
0.9783778732947113,0.996808874719813,0.9997216999802098,0.9982631625263034,2.463227778632646e-05,0.9284873731293598,0.8465298758727385,0.8660602266802855
0.9785890487759298,0.9968919298094149,0.9997433455373046,0.9983156016050417,2.4481645719966583e-05,0.9311528853591506,0.8464370526821758,0.8658806815907408
0.978394692580826,0.996941632033938,0.9999134177716208,0.9984253135478611,2.498402673585138e-05,0.9309158525003901,0.8438979555751502,0.8644193004973624
0.9780527004298262,0.9962659551853005,0.9999288788838314,0.998094056388152,2.5089706303363777e-05,0.929823102452921,0.8335217063745372,0.8499105930629558
0.9786039992524762,0.9968340187307714,0.9998979566594103,0.998363636924996,2.4620085667884568e-05,0.9294935025276944,0.8448577950384218,0.8637228411430762
0.9785890487759298,0.9969353620373368,0.9998732188798733,0.9984021292592519,2.447002911324073e-05,0.9301102714012129,0.846037465534455,0.8653436618223111
0.978609605681181,0.9967476015488199,0.9997804522066099,0.9982617233330451,2.4691456052371653e-05,0.9302075316915928,0.8469543129511196,0.8665398042953083
0.9786525883012521,0.9968243103666226,0.9997433455373046,0.9982816940983217,2.4617657814702786e-05,0.9286113397589413,0.8469672691605425,0.8661795492336464
0.9781536161465146,0.9967289633187612,0.9997186077577677,0.9982215470687946,2.5387064772275745e-05,0.9299094765956872,0.843448752791882,0.8640137481870096
0.9784544944870118,0.9967017554675339,0.9998546655452206,0.9982757210094982,2.4787966272519553e-05,0.9248322137850375,0.8464981409443613,0.865852670551067
0.9786002616333396,0.9967908206990523,0.9998422966554522,0.9983142268754227,2.467155536214209e-05,0.9300211053699545,0.8465773528401396,0.8661117421720539
0.9784096430573724,0.996642909108845,0.9997124233128835,0.9981753064311959,2.4572986876166434e-05,0.928998357382315,0.846586527357257,0.8663116643026678
0.9787217342552794,0.9966772698130887,0.9998824955471997,0.9982773098866358,2.5065935065634068e-05,0.930628962471804,0.8468253680374437,0.8665250321806929
0.9782863016258643,0.9967479123446782,0.9998763111023155,0.9983096608670283,2.5027214642230316e-05,0.9297387090714311,0.8440324544429436,0.8647124952744765
0.9785161652027659,0.9969998859154973,0.999863942212547,0.9984298601386726,2.4356903628751488e-05,0.9264670963134923,0.8467940813434914,0.8658034699865157
0.9783461035320501,0.9967633051278495,0.9998855877696418,0.9983220051960723,2.4950345707873925e-05,0.9297045953084186,0.8438731240318724,0.8644655829597538
0.9776153989908428,0.9960418181146117,0.9998979566594103,0.9979661623736953,2.5749251479031518e-05,0.9288944796036707,0.8303952408603661,0.8481241534116252
0.9781162399551486,0.996099694999846,0.9997897288739362,0.9979413008386034,2.52820453443896e-05,0.9278458436499363,0.8340001249896799,0.8503935476842007
