,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007853113060406439,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007853622900854213,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007877384044904493,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007876618675258226,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007845435197464416,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007777292717574403,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007594533484833677,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",0.0007252626916317523,,0.1111111111111111,
0,0.054906673964591035,"[1.                nan        nan        nan        nan        nan
        nan        nan 0.05487231]","[5.90623387e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00]","[0.00011812        nan        nan        nan        nan        nan
        nan        nan 0.10403592]",0.0006935821747420185,,0.1111176735931938,
0,0.055626259513935274,"[1.                nan        nan        nan        nan        nan
        nan 0.         0.05491424]","[0.00122787 0.         0.         0.         0.         0.
 0.         0.         1.        ]","[0.00245274        nan        nan        nan        nan        nan
        nan        nan 0.10411129]",0.0006506687605724753,,0.11124754165967245,
