Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0.9606167071575407,0.9990253139881367,0.9994211476135495,0.9992231915993278,4.09608790837096e-05,0.8523912449777635,0.79028432883207,0.7857135411658169
0.9755765277518221,0.9947621395119547,0.9994025748097062,0.9970769579980637,4.080004600190472e-05,0.9119865854512054,0.8362447062642198,0.8547505667042533
0.976770697065969,0.9970053132534956,0.9996409257923622,0.9983213799925806,4.0336804490574175e-05,0.9110694983119055,0.8391890122927741,0.8543376174243907
0.9777854606615586,0.9970334012471446,0.9997709354192655,0.9984002918115034,4.0796959445066087e-05,0.9257945698863881,0.8337323450168002,0.8486958169884096
0.9779742104279574,0.9959703278001134,0.9999504725230844,0.9979564316794794,3.978218223484834e-05,0.9375627781186743,0.8328119397728833,0.8517369251703886
0.969344047841525,0.9830813392468487,0.9996966442038923,0.9913193751669056,4.054314293319856e-05,0.9325447523128967,0.8050594511320173,0.8353868724605896
0.9623696505326107,0.9699685902864109,0.99988856317694,0.9847013509208608,4.0368862637167126e-05,0.9357084466038788,0.7824361613263038,0.8194479462929425
0.9781685666230611,0.9953439929497392,0.9998854677096328,0.997609561752988,4.064642503256039e-05,0.9387141584905108,0.8329354129460391,0.8523161902989888
0.9604223509624369,0.9956142108199237,0.9999411861211628,0.9977730073666816,3.9854540135287396e-05,0.9234325674609296,0.773555525385318,0.8026770542088988
0.9787366847318258,0.9951817027936265,0.9999349951865484,0.9975526867176511,3.9456976633014575e-05,0.939783054599689,0.8349730153700826,0.854576212428641
0.9786955709213231,0.9952216789744632,0.9999597589250061,0.9975850930449445,2.2879610921249758e-05,0.9399971124190917,0.8344684893326455,0.853892722105694
0.9786301625864324,0.9951631586730418,0.9999040405134761,0.9975279667101575,2.3838439235845172e-05,0.9379833497157379,0.835333499482046,0.8550766402182162
0.9787217342552794,0.9952675556431935,0.9999349951865484,0.997595816071437,2.374647318247019e-05,0.9391489225713584,0.8350843306957021,0.8546270527023839
0.9787721921136237,0.9958413357050153,0.9999411861211628,0.9978870498396752,2.3864527992177947e-05,0.9378365980019372,0.8356282170006532,0.8548337630511695
0.9783479723416184,0.9958321516208984,0.9999473770557772,0.997885521615097,2.4407197474968007e-05,0.9360964073529155,0.8319179080704509,0.8512302183754293
0.9787366847318258,0.9952424237755558,0.9998080810269523,0.9975200281660562,2.4320875898185922e-05,0.9390880305431057,0.8355382097598301,0.8551071293200665
0.9518501214726219,0.9530037201700481,0.9999380906538555,0.9759069267208044,7.041063204372954e-05,0.934300597671921,0.7790609340539117,0.8151871041999397
0.9788899271164269,0.9952368922108091,0.9999349951865484,0.9975804123026848,2.3587708738697186e-05,0.9397280506973166,0.8358316652224667,0.8554194290083639
0.9783554475798916,0.9952216495321776,0.9999535679903917,0.9975819974615605,2.4178319226015865e-05,0.9363257164029234,0.8322689377342902,0.8507711497378838
0.9788394692580826,0.9952952848093466,0.9999628543923134,0.9976236101052931,2.4789093169096925e-05,0.9392619155690652,0.8356573743354468,0.8552583117828269
0.978878714259017,0.9952277964681381,0.9999566634576988,0.99758662592393,2.4053994918877127e-05,0.9398081648844736,0.8355699514587179,0.8552389598339212
0.9787777985423285,0.9959303849177599,0.99994428158847,0.9979332970862269,2.3635932555016563e-05,0.9356780773597375,0.8354789935306021,0.853546886579275
0.9785217716314708,0.9952399877995803,0.9999411861211628,0.9975850482990339,2.3712652950386115e-05,0.9372834139830533,0.8349213538159038,0.8544291966321825
0.9516576340870865,0.95380904154647,0.9999504725230844,0.9763349019394499,7.139678787782348e-05,0.9310555742267498,0.7769382348778517,0.812167735638991
0.9519061857596711,0.953803818285964,0.9999597589250061,0.9763365919191705,7.134637984447463e-05,0.9296913370619831,0.7801511438037798,0.8142429907488168
0.9523210614838348,0.9551650522182403,0.9999380906538555,0.9770389066750952,7.076304242420868e-05,0.9249418226022511,0.7925412626776109,0.82722648048152
0.952089329097365,0.9537428544432371,0.9998545130365606,0.9762544863802939,7.050279621098026e-05,0.9282374339712334,0.7895901334163216,0.828790355872762
0.9519529059988787,0.9537579422254765,0.9999411861211628,0.9763037042745814,7.174583708865104e-05,0.9312523705086129,0.7892333656213106,0.829000534006139
0.9525154176789385,0.9537496309418364,0.99994428158847,0.9763008252323753,6.984673353222184e-05,0.9339884524408733,0.7923967940386972,0.8311612501545
0.9523378807699495,0.9551364505989396,0.9998637994384822,0.9769884791163189,7.106948641187908e-05,0.9228233132800354,0.7918747356164562,0.8267842328439474
