Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0.05466149944978709,0.0,0.0,0.0,0.0008035041300631894,0.0060734999388652325,0.1111111111111111,0.011517439371843484
0.05466149944978709,0.0,0.0,0.0,0.0007952411582483786,0.0060734999388652325,0.1111111111111111,0.011517439371843484
0.05466149944978709,0.0,0.0,0.0,0.0007633855896620722,0.0060734999388652325,0.1111111111111111,0.011517439371843484
0.05466149944978709,0.0,0.0,0.0,0.0007821846253984955,0.0060734999388652325,0.1111111111111111,0.011517439371843484
0.05466149944978709,0.0,0.0,0.0,0.0007806279899370643,0.0060734999388652325,0.1111111111111111,0.011517439371843484
0.05466149944978709,0.0,0.0,0.0,0.0007483357099892699,0.0060734999388652325,0.1111111111111111,0.011517439371843484
0.1599789483756758,0.994272602442726,0.17102004158107534,0.29184178358068463,0.0006190678976343279,0.11738014742306982,0.1301133379534528,0.04542958971484659
0.15325965264819866,0.9997187420097162,0.12150810644506668,0.21668038271943604,0.0006013074181170634,0.16461737749279157,0.22297357629954886,0.10042264808636447
0.5160671738194345,0.9916244711104946,0.7108561412886404,0.8280885432787948,0.0004407665213578107,0.16148981732589765,0.2878537478332119,0.17020735818650715
0.13202621884120377,0.998494983277592,0.07422439485239961,0.13817721094240398,0.0005162186580905517,0.15598325682867953,0.2365080245488173,0.089571085320058
0.12283622793167791,0.9981169578407784,0.05930120174901563,0.11195104708432702,0.0005223422396925487,0.15458428355606887,0.2348498919817747,0.08485817213427066
0.08705994928472321,1.0,0.001121881030887467,0.0022412476485525017,0.0004703358976179023,0.2634442206273657,0.22854524190783898,0.06906448898989032
0.4161312855844218,1.0,0.2747924830863227,0.43111720022232847,0.00040572815714734977,0.3920939066256443,0.46062268837444265,0.362477501972168
0.2596679584708866,1.0,0.009975728834207116,0.019754393198580886,0.0005171131396786139,0.3926406389020889,0.451648538610664,0.32515464799475413
0.5298866082962538,0.999993075127937,0.4487710585771068,0.6195183059195003,0.0004014821635063322,0.38204593952265015,0.500403575248764,0.3851405404009852
0.6184144299315822,0.9997011341173756,0.592527215715036,0.7440517305298321,0.0003430884302519834,0.35974901286641703,0.5163764815974228,0.3868123268135798
0.5465422707047509,0.9983698380923194,0.47581740376218606,0.6444795218251462,0.00043685992691141145,0.39315222317780496,0.5034087247137727,0.39259867038297436
0.6355695899717717,0.9965347454920709,0.6497276097718635,0.7866014018638845,0.0003271749075802647,0.40257137021745265,0.4668777918931949,0.38069466519329004
0.6039978948375676,1.0,0.5981304054621,0.748537670540284,0.0003420153694442402,0.3961958218236732,0.4617718137418507,0.3766853616738118
0.6269269412946749,1.0,0.6171029364692135,0.76322035233774,0.0002545990772896461,0.39996704920789994,0.49863241729285257,0.40438512543565897
0.7266905889670351,1.0,0.6620807319263723,0.7966890166147494,0.00026137660659645147,0.4653599911757616,0.5732362147081761,0.4644255228838206
0.7996000191378403,0.9966862054870087,0.7804749192773968,0.8754283164679185,0.00021822262400809748,0.47876800265566655,0.5863911244138456,0.4869174073559443
0.6894043347208267,0.9987589678822643,0.7077888377498982,0.8284683812977773,0.00025928036023297954,0.393720308502496,0.5292023770262101,0.4209948023683681
0.7983445768145064,1.0,0.749161696930521,0.8565951315366342,0.00023574956333952536,0.47738740414390457,0.6386805827320813,0.522560037061634
0.8064532797473805,0.9968886488517353,0.7915973907719847,0.8824608477092379,0.00022346372747695137,0.44355931226828904,0.5876387856091512,0.4820495468042535
0.8037452753456772,0.9999180018695574,0.7579316367343006,0.8622688438346865,0.00018586376258060563,0.5152236950026926,0.6396550204880569,0.5454780750808982
0.8353801253528539,0.9967199311070711,0.8093019786749373,0.8932864081666256,0.0002561549345169642,0.5191148182900461,0.6453628362592387,0.5546433097923152
0.8211683651499928,0.9998656253952194,0.7862179556903608,0.8802637416167222,0.00026554261933056563,0.48516777259357496,0.6428097758457484,0.5317777837832577
0.7953456772403235,0.9999916485370325,0.7442235557724042,0.8533549513594413,0.0003178467150002431,0.5097247504877962,0.6382215348633371,0.5427388431769444
0.8647547964212239,0.9998114705658421,0.857002122561618,0.9229149933065596,0.0001446761446151967,0.5201243655159138,0.6506628522466477,0.5628982604400853
0.7702042964451462,0.9999830354643617,0.7327405906501627,0.8457530664476197,0.00020644915940530863,0.4855662390709272,0.5810873101219306,0.4946307450184274
0.7929955504521314,0.9998908924577313,0.7404756651262815,0.8508493459839522,0.00013430853917218355,0.5121758956574898,0.6377154680871658,0.5424289335485365
0.8109889478972298,0.9998950338919415,0.7696942951883424,0.8698215916274497,0.00013181907096555955,0.5206017685917673,0.640961982538506,0.5495541082850706
0.8525161475527486,0.9999034885188457,0.8371283574853705,0.9113043595932874,0.00014061890659853047,0.5299519637855102,0.6484546561270645,0.5632717108350027
0.8167283862016171,0.9999076376007328,0.8074497872776827,0.8934317010730245,0.00014344463235175454,0.5146488980602074,0.591026027756372,0.5163011884931121
0.881410458829721,0.9999086096719088,0.884042252339324,0.9384124366005527,0.00010916237321988331,0.5420745119709758,0.6536791421400776,0.5766459698802147
0.8562729056026027,0.9999041866738404,0.8432287798223015,0.9149073914846697,0.0001216852582342529,0.5416609955760807,0.649132480831168,0.5719230380625873
0.835202143438113,0.9999001352015733,0.8090160699357638,0.8943866779584735,0.00012924241721173793,0.5495701695746268,0.6453251531069326,0.5772522005219511
0.8374010812879766,0.9999040009452215,0.8415972353868003,0.9139461068447243,0.00011619540584951675,0.5407631812120941,0.5937239536219776,0.5354122088030235
0.8408822544375867,0.9998276860807016,0.8475049800951578,0.9173864119931576,0.00011791573316569646,0.5320964821555715,0.5939367443968797,0.5366835166678275
0.8457451796564758,0.9998379802984043,0.8630062060842623,0.9263967307451733,0.0001224767084198036,0.5513754519569224,0.5937845214817643,0.5312143996582863
0.8493928520166499,0.9998305433070015,0.8617973093501481,0.9256965840924795,0.00010698131287161177,0.5426524143222191,0.5951229854991181,0.539289603471599
0.8396842256351371,0.999757121671003,0.8442853990757689,0.9154673289279927,0.0001169602637613095,0.5373034986006883,0.6027602180602069,0.540431439168383
0.8680924357686235,0.9999092391095659,0.8901737517131216,0.9418559534926544,9.429873679887871e-05,0.5442386729623961,0.6099367629561923,0.548768335885602
0.8568623510836803,0.9999072419095323,0.871005435373748,0.9310158118522455,0.0001117254022853887,0.5424470280037065,0.6157986386734057,0.5478114277288622
