,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.959065609197944e-05,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",4.098007147394884e-05,,0.1111111111111111,
0,0.054870311928852895,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05487031]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10403234]",4.066157742259053e-05,,0.1111111111111111,
0,0.054870311928852895,"[      nan       nan       nan       nan       nan       nan       nan
 0.        0.0553522]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10489806]",4.01245418950765e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.9856046610407116e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.9768861101828815e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.9734694941890996e-05,,0.1111111111111111,
0,0.1314219661144103,"[       nan        nan        nan        nan        nan        nan
        nan 0.13142197        nan]",[0. 0. 0. 0. 0. 0. 0. 1. 0.],"[       nan        nan        nan        nan        nan        nan
        nan 0.23231291        nan]",3.97732582052917e-05,,0.1111111111111111,
0,0.12769581434692828,"[       nan        nan        nan        nan        nan        nan
        nan 0.10682375 0.43970332]","[0.         0.         0.         0.         0.         0.
 0.         0.76186454 0.50245893]","[       nan        nan        nan        nan        nan        nan
        nan 0.18737498 0.46899111]",4.012876824873e-05,,0.1404803859061817,
0,0.12769581434692828,"[       nan        nan        nan        nan        nan        nan
        nan 0.1556245  0.07730946]","[0.         0.         0.         0.         0.         0.
 0.         0.76186454 0.50245893]","[       nan        nan        nan        nan        nan        nan
        nan 0.25845494 0.1340012 ]",4.044685121724868e-05,,0.1404803859061817,
0,0.12789676243916537,"[1.                nan        nan        nan        nan        nan
        nan 0.22550376 0.04967394]","[2.61117708e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.61864543e-01
 5.03191378e-01]","[0.0005221         nan        nan        nan        nan        nan
        nan 0.3480025  0.09042165]",4.009243933392056e-05,,0.14059078203161185,
