,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",6.76403927110608e-05,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",7.028460553514275e-05,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",6.671972278315892e-05,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",6.459996139830456e-05,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",6.5320424674005e-05,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",6.615817275356369e-05,,0.1111111111111111,
0,0.05461758694337485,"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.05461759]",[0. 0. 0. 0. 0. 0. 0. 0. 1.],"[       nan        nan        nan        nan        nan        nan
        nan        nan 0.10357799]",6.254578919944957e-05,,0.1111111111111111,
0,0.05476877617104669,"[1.                nan        nan        nan        nan        nan
        nan        nan 0.05462585]","[2.45510117e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00]","[0.0004909         nan        nan        nan        nan        nan
        nan        nan 0.10359284]",5.8002216775763685e-05,,0.11113839001302137,
0,0.05668447765078733,"[1.                nan        nan        nan        nan        nan
        nan        nan 0.05473071]","[0.00335634 0.         0.         0.         0.         0.
 0.         0.         1.        ]","[0.00669023        nan        nan        nan        nan        nan
        nan        nan 0.10378139]",5.9205170967436375e-05,,0.11148403787140311,
0,0.19881574817616032,"[1.                nan        nan        nan        nan        nan
        nan        nan 0.06382037]","[0.23415761 0.         0.         0.         0.         0.
 0.         0.         1.        ]","[0.37946143        nan        nan        nan        nan        nan
        nan        nan 0.11998335]",6.170018702333243e-05,,0.13712862278492727,
