Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.163-192.168.100.240-60220-80-6,192.168.100.163,60220,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20402454,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.91748855309268,0.5881645413831101,1854768.5454545454,4655569.719208496,1.5021026E7,3.0,2.0402315E7,4080463.0,6544809.52582472,1.5021065E7,30.0,2.0402418E7,4080483.6,6544855.077786811,1.5021263E7,42.0,0,0,0,0,200,200,0.29408227069155507,0.29408227069155507,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215847988E15,8549659.893851154,1.712010136381816E15,1.71201011597976E15,No Label
192.168.100.163-192.168.100.240-60198-80-6,192.168.100.163,60198,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20402867,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.91680198670118,0.588152635607535,1854806.0909090908,4655650.870881632,1.5021182E7,3.0,2.0402795E7,4080559.0,6544888.762921986,1.5021221E7,37.0,2.040283E7,4080566.0,6544912.224142964,1.5021328E7,42.0,0,0,0,0,200,200,0.2940763178037675,0.2940763178037675,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215845902E15,8549821.08207098,1.712010136382098E15,1.712010115979467E15,No Label
192.168.100.163-192.168.100.240-60336-80-6,192.168.100.163,60336,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20400588,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.87157272133529,0.5882183395890354,1854598.9090909092,4655170.374143066,1.5019742E7,4.0,2.0400441E7,4080088.2,6544238.767320589,1.5019779E7,37.0,2.0400548E7,4080109.6,6544252.524992507,1.5019889E7,41.0,0,0,0,0,200,200,0.2941091697945177,0.2941091697945177,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215865402E15,8548914.974203201,1.712010136382269E15,1.712010115981994E15,No Label
192.168.100.163-192.168.100.240-60002-80-6,192.168.100.163,60002,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20407048,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.909853105652516,0.5880321347801015,1855186.1818181816,4656377.0641668355,1.5023259E7,3.0,2.04069E7,4081380.0,6545858.174394515,1.5023298E7,32.0,2.0407009E7,4081401.8,6545896.702213434,1.5023489E7,42.0,0,0,0,0,200,200,0.29401606739005076,0.29401606739005076,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215817025E15,8551265.928945031,1.712010136382285E15,1.712010115975654E15,No Label
192.168.100.163-192.168.100.240-59948-80-6,192.168.100.163,59948,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20408068,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.908158283282866,0.5880027447968127,1855278.9090909092,4656563.586983399,1.502379E7,3.0,2.0407982E7,4081596.4,6546108.215954713,1.5023831E7,33.0,2.0408031E7,4081606.2,6546187.850106404,1.5024101E7,44.0,0,0,0,0,200,200,0.29400137239840635,0.29400137239840635,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.712010121581034E15,8551634.62103739,1.712010136382385E15,1.712010115974738E15,No Label
192.168.100.163-192.168.100.240-60074-80-6,192.168.100.163,60074,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20405800,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.58052768390068,492.0,0.0,82.0,200.85815890822062,33.86292132628959,0.5880680982857815,1855072.7272727273,4656091.15457649,1.502228E7,3.0,2.0405716E7,4081143.2,6545437.985965278,1.5022325E7,35.0,2.0405759E7,4081151.8,6545474.583190947,1.5022475E7,48.0,0,0,0,0,200,200,0.2940340491428908,0.2940340491428908,0.0,492.0,53.15384615384615,139.6721435802705,19508.307692307695,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215829392E15,8550747.229135565,1.712010136382735E15,1.712010115977233E15,No Label
192.168.100.163-192.168.100.240-59994-80-6,192.168.100.163,59994,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20407737,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.90870825118924,0.5880122818125302,1855248.818181818,4656462.553411759,1.5023422E7,3.0,2.0407627E7,4081525.4,6545954.213478413,1.5023464E7,35.0,2.0407697E7,4081539.4,6546006.3739699945,1.502368E7,45.0,0,0,0,0,200,200,0.2940061409062651,0.2940061409062651,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215815202E15,8551462.934776809,1.712010136382672E15,1.712010115975347E15,No Label
192.168.100.163-192.168.100.240-60098-80-6,192.168.100.163,60098,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20405612,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.58052768390068,492.0,0.0,82.0,200.85815890822062,33.86323331052261,0.5880735162464129,1855055.6363636365,4656027.756560313,1.5022018E7,3.0,2.0405562E7,4081112.4,6545330.198017308,1.5022048E7,38.0,2.0405573E7,4081114.6,6545370.6240784265,1.5022201E7,33.0,0,0,0,0,200,200,0.29403675812320645,0.29403675812320645,0.0,492.0,53.15384615384615,139.6721435802705,19508.307692307695,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215833308E15,8550641.794478204,1.712010136383045E15,1.712010115977711E15,No Label
192.168.100.163-192.168.100.240-60028-80-6,192.168.100.163,60028,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20407093,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.909778330504984,0.5880308381012426,1855190.272727273,4656287.956708457,1.5022835E7,3.0,2.0406962E7,4081392.4,6545693.776164815,1.5022871E7,41.0,2.0407034E7,4081406.8,6545755.311215788,1.5023096E7,39.0,0,0,0,0,200,200,0.2940154190506213,0.2940154190506213,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.712010121582282E15,8551156.405572306,1.712010136382967E15,1.712010115976287E15,No Label
192.168.100.163-192.168.100.240-59962-80-6,192.168.100.163,59962,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20408913,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.9067543675648,0.5879783994375399,1855355.727272727,4656605.24306882,1.5023702E7,3.0,2.0408836E7,4081767.2,6546115.681360184,1.5023742E7,35.0,2.0408875E7,4081775.0,6546191.385363286,1.5024015E7,43.0,0,0,0,0,200,200,0.29398919971876997,0.29398919971876997,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215812595E15,8551792.296570597,1.712010136383348E15,1.712010115974882E15,No Label
192.168.100.163-192.168.100.240-60258-80-6,192.168.100.163,60258,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20403426,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.915872755879334,0.5881365217782543,1854856.909090909,4655579.712954154,1.5020679E7,3.0,2.0403319E7,4080663.8,6544731.871262696,1.5020718E7,29.0,2.0403392E7,4080678.4,6544764.649893097,1.5020872E7,42.0,0,0,0,0,200,200,0.29406826088912713,0.29406826088912713,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215854362E15,8549788.353289701,1.712010136383467E15,1.71201011598037E15,No Label
192.168.100.163-192.168.100.240-60340-80-6,192.168.100.163,60340,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20401884,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.91843616011149,0.5881809738747658,1854716.727272727,4655258.662043562,1.5019644E7,2.0,2.0401845E7,4080369.0,6544276.395404499,1.501969E7,33.0,2.0401845E7,4080369.0,6544290.009238474,1.5019775E7,48.0,0,0,0,0,200,200,0.2940904869373829,0.2940904869373829,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215868252E15,8549192.380870799,1.712010136383813E15,1.712010115982145E15,No Label
192.168.100.163-192.168.100.240-60274-80-6,192.168.100.163,60274,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20402983,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.91660915465155,0.5881492916991599,1854816.6363636362,4655467.137974025,1.502027E7,3.0,2.040287E7,4080574.0,6544558.963084411,1.5020309E7,30.0,2.0402948E7,4080589.6,6544575.301984407,1.5020416E7,42.0,0,0,0,0,200,200,0.29407464584957993,0.29407464584957993,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215860152E15,8549586.805937398,1.712010136383798E15,1.712010115981093E15,No Label
192.168.100.163-192.168.100.240-60286-80-6,192.168.100.163,60286,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20402927,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.9167022457121,0.5881509059950075,1854811.5454545454,4655434.255775767,1.5020111E7,2.0,2.0402857E7,4080571.4,6544497.560587008,1.5020149E7,35.0,2.0402889E7,4080577.8,6544520.905809775,1.5020255E7,40.0,0,0,0,0,200,200,0.29407545299750376,0.29407545299750376,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215862622E15,8549539.773759041,1.712010136384065E15,1.712010115981372E15,No Label
192.168.100.163-192.168.100.240-60342-80-6,192.168.100.163,60342,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20402091,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.86907743917033,0.5881750061795137,1854735.5454545452,4655244.365238507,1.501955E7,2.0,2.040197E7,4080394.0,6544242.505168111,1.501959E7,33.0,2.040204E7,4080408.0,6544248.854559437,1.5019681E7,42.0,0,0,0,0,200,200,0.29408750308975684,0.29408750308975684,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.712010121586967E15,8549192.231893182,1.712010136384078E15,1.712010115982284E15,No Label
192.168.100.163-192.168.100.240-60368-80-6,192.168.100.163,60368,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20401917,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.86936629533391,0.5881800224949449,1854719.727272727,4655134.299569457,1.5019163E7,5.0,2.0401861E7,4080372.2,6544067.026162454,1.5019218E7,55.0,2.040187E7,4080374.0,6544102.859256989,1.5019356E7,60.0,0,0,0,0,200,200,0.29409001124747247,0.29409001124747247,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215873125E15,8549047.310361505,1.712010136384262E15,1.712010115982613E15,No Label
192.168.100.163-192.168.100.240-60314-80-6,192.168.100.163,60314,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20402966,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.91663741438377,0.5881497817523198,1854815.0909090913,4655399.869898448,1.5019939E7,3.0,2.0402861E7,4080572.2,6544431.449432158,1.501997E7,38.0,2.0402929E7,4080585.8,6544448.249403169,1.5020069E7,34.0,0,0,0,0,200,200,0.2940748908761599,0.2940748908761599,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.71201012158653E15,8549495.779953292,1.712010136384392E15,1.71201011598168E15,No Label
192.168.100.163-192.168.100.240-60412-80-6,192.168.100.163,60412,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20401446,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.87014822380727,0.5881936015711827,1854676.9090909092,4655048.60127042,1.5018817E7,4.0,2.040139E7,4080278.0,6543947.276414213,1.5018867E7,30.0,2.0401388E7,4080277.6,6543979.591633924,1.5018988E7,54.0,0,0,0,0,200,200,0.29409680078559136,0.29409680078559136,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.712010121587846E15,8548858.89391832,1.712010136384582E15,1.712010115983385E15,No Label
192.168.100.163-192.168.100.240-60548-80-6,192.168.100.163,60548,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20398943,7,7,197.0,492.0,135.0,0.0,28.142857142857146,48.73543738536525,492.0,0.0,70.28571428571429,185.95852072053978,33.77625987777896,0.6863100700854942,1569149.4615384613,4305488.0874252925,1.5016393E7,4.0,2.0398842E7,3399807.0,6084503.563629394,1.5016447E7,37.0,2.0398907E7,3399817.833333333,6084483.320768639,1.5016444E7,58.0,0,0,0,0,232,232,0.3431550350427471,0.3431550350427471,0.0,492.0,45.93333333333333,128.23274969849976,16443.638095238093,1,2,0,5,13,0,0,0,1.0,49.214285714285715,28.142857142857142,70.28571428571429,0,0,0,0,0,0,0,14,0,35,32120,508,4,32,0,0,0,0,1.7120101205710145E15,7974230.292224472,1.712010136384769E15,1.712010115985998E15,No Label
192.168.100.163-192.168.100.240-60458-80-6,192.168.100.163,60458,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20401043,7,7,199.0,492.0,135.0,0.0,28.42857142857143,48.61020860840222,492.0,0.0,70.28571428571429,185.95852072053978,33.87081729105713,0.6862394241314035,1569310.9999999998,4305995.6472425945,1.50182E7,6.0,2.0400986E7,3400164.333333333,6085252.061855898,1.5018251E7,50.0,2.0400985E7,3400164.1666666665,6085276.676488799,1.5018363E7,57.0,0,0,0,0,232,232,0.34311971206570174,0.34311971206570174,0.0,492.0,46.06666666666667,128.19263777983656,16433.352380952383,1,2,0,5,13,0,0,0,1.0,49.357142857142854,28.428571428571427,70.28571428571429,0,0,0,0,0,0,0,14,0,35,32120,508,4,32,0,0,0,0,1.7120101205695165E15,7975097.671927965,1.712010136384873E15,1.71201011598407E15,No Label
192.168.100.163-192.168.100.240-60226-80-6,192.168.100.163,60226,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20405431,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.91254024480051,0.5880787325687951,1855039.1818181816,4655775.699899101,1.5020956E7,3.0,2.0405228E7,4081045.6,6544923.0285101365,1.5020991E7,36.0,2.0405395E7,4081079.0,6544949.335986415,1.502116E7,38.0,0,0,0,0,200,200,0.29403936628439753,0.29403936628439753,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215852485E15,8550276.558278251,1.7120101363849E15,1.712010115979895E15,No Label
192.168.100.163-192.168.100.240-59978-80-6,192.168.100.163,59978,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20410256,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.90452329456328,0.587939710310346,1855477.8181818184,4656677.359341053,1.502352E7,2.0,2.0410216E7,4082043.2,6546117.656549545,1.5023559E7,36.0,2.0410217E7,4082043.4,6546209.0360383615,1.5023839E7,41.0,0,0,0,0,200,200,0.293969855155173,0.293969855155173,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215816785E15,8552042.065978318,1.712010136385063E15,1.712010115975189E15,No Label
192.168.100.163-192.168.100.240-60270-80-6,192.168.100.163,60270,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20404888,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.86443483541787,0.588094382091193,1854989.8181818181,4655632.645989218,1.5020414E7,3.0,2.040476E7,4080952.0,6544703.177677923,1.5020452E7,34.0,2.0404854E7,4080970.8,6544736.195634985,1.502061E7,41.0,0,0,0,0,200,200,0.2940471910455965,0.2940471910455965,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215859865E15,8550027.529012162,1.712010136385356E15,1.712010115980811E15,No Label
192.168.100.163-192.168.100.240-60000-80-6,192.168.100.163,60000,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20410351,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.904365485924274,0.5879369737443516,1855486.4545454546,4656633.668193567,1.5023335E7,2.0,2.0410164E7,4082032.8,6546047.465412407,1.5023377E7,35.0,2.0410312E7,4082062.4,6546100.879499628,1.5023615E7,44.0,0,0,0,0,200,200,0.2939684868721758,0.2939684868721758,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215819378E15,8551986.705737699,1.712010136385363E15,1.712010115975497E15,No Label
192.168.100.163-192.168.100.240-60280-80-6,192.168.100.163,60280,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20404742,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.86467714220547,0.5880985900238288,1854976.5454545454,4655587.205774957,1.5020201E7,3.0,2.040464E7,4080928.0,6544617.7824806925,1.5020234E7,32.0,2.0404705E7,4080941.0,6544636.135172872,1.5020341E7,36.0,0,0,0,0,200,200,0.2940492950119144,0.2940492950119144,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215863332E15,8549951.035864815,1.712010136385702E15,1.712010115981228E15,No Label
192.168.100.163-192.168.100.240-60260-80-6,192.168.100.163,60260,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20405684,6,6,198.0,492.0,168.0,0.0,33.0,66.61831579978588,492.0,0.0,82.0,200.85815890822062,33.81410787308085,0.5880714412709713,1855062.1818181816,4655715.275568983,1.5020596E7,2.0,2.0405487E7,4081097.4,6544807.026087843,1.5020633E7,32.0,2.0405648E7,4081129.6,6544851.919130852,1.5020855E7,39.0,0,0,0,0,200,200,0.29403572063548566,0.29403572063548566,0.0,492.0,53.07692307692308,139.69160171514818,19513.74358974359,1,2,0,4,11,0,0,0,1.0,57.5,33.0,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.712010121585804E15,8550223.817993894,1.712010136385705E15,1.712010115980503E15,No Label
192.168.100.163-192.168.100.240-60352-80-6,192.168.100.163,60352,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20403839,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.866175870138946,0.5881246171370005,1854894.454545455,4655348.431001494,1.5019439E7,5.0,2.0403682E7,4080736.4,6544286.757283661,1.5019476E7,36.0,2.0403798E7,4080759.6,6544308.40809396,1.5019613E7,42.0,0,0,0,0,200,200,0.29406230856850024,0.29406230856850024,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215873115E15,8549528.539072303,1.712010136385951E15,1.712010115982464E15,No Label
192.168.100.163-192.168.100.240-60158-80-6,192.168.100.163,60158,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20407784,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.58052768390068,492.0,0.0,82.0,200.85815890822062,33.859629247349936,0.5880109275950784,1855253.0909090908,4656091.807181287,1.5021565E7,3.0,2.0407693E7,4081538.6,6545271.084636205,1.5021602E7,38.0,2.0407741E7,4081548.2,6545317.1068695905,1.5021777E7,40.0,0,0,0,0,200,200,0.2940054637975392,0.2940054637975392,0.0,492.0,53.15384615384615,139.6721435802705,19508.307692307695,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.712010121584508E15,8550974.709270833,1.712010136386202E15,1.712010115978742E15,No Label
192.168.100.163-192.168.100.240-60300-80-6,192.168.100.163,60300,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20405109,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.91307539695083,0.5880880126638873,1855009.9090909092,4655571.923408068,1.5020019E7,3.0,2.040499E7,4080998.0,6544571.772288351,1.5020065E7,33.0,2.0405071E7,4081014.2,6544578.4792398745,1.502016E7,49.0,0,0,0,0,200,200,0.29404400633194366,0.29404400633194366,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.712010121586628E15,8549975.292427855,1.712010136386329E15,1.712010115981516E15,No Label
192.168.100.163-192.168.100.240-60428-80-6,192.168.100.163,60428,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20403333,6,6,199.0,492.0,168.0,0.0,33.166666666666664,66.55048209191777,492.0,0.0,82.0,200.85815890822062,33.86701574688802,0.5881392025508774,1854848.4545454546,4655163.632219245,1.5018708E7,5.0,2.0403245E7,4080649.0,6544000.069560933,1.5018754E7,35.0,2.0403288E7,4080657.6,6544018.242876566,1.5018873E7,51.0,0,0,0,0,200,200,0.2940696012754387,0.2940696012754387,0.0,492.0,53.153846153846146,139.66617709968662,19506.641025641027,1,2,0,4,11,0,0,0,1.0,57.583333333333336,33.166666666666664,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215882065E15,8549230.54495266,1.712010136386597E15,1.712010115983571E15,No Label
192.168.100.163-192.168.100.240-60044-80-6,192.168.100.163,60044,192.168.100.240,80,6,01/04/2024 05:21:55 PM,20409977,6,6,200.0,492.0,168.0,0.0,33.333333333333336,66.51215427774586,492.0,0.0,82.0,200.85815890822062,33.90498676211149,0.5879477473198524,1855452.4545454544,4656443.076698208,1.502247E7,3.0,2.040986E7,4081972.0,6545711.478302836,1.5022508E7,39.0,2.0409939E7,4081987.8,6545746.521532186,1.5022668E7,41.0,0,0,0,0,200,200,0.2939738736599262,0.2939738736599262,0.0,492.0,53.230769230769226,139.64666951879772,19501.19230769231,1,2,0,4,11,0,0,0,1.0,57.666666666666664,33.333333333333336,82.0,0,0,0,0,0,0,0,16,0,41,32120,508,3,32,0,0,0,0,1.7120101215831325E15,8551695.587185984,1.712010136386563E15,1.712010115976925E15,No Label
