Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.163-192.168.100.240-38644-80-6,192.168.100.163,38644,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7699101,4,2,285.0,0.0,285.0,0.0,71.25,142.5,0.0,0.0,0.0,0.0,37.017308903987626,0.7793117663997394,1539820.2,3442509.858806609,7697969.0,9.0,7699101.0,2566367.0,4444153.145335565,7698033.0,57.0,1084.0,1084.0,0.0,1084.0,1084.0,0,0,0,0,136,72,0.5195411775998263,0.25977058879991316,0.0,285.0,40.714285714285715,107.71987480762975,11603.571428571428,1,2,0,1,5,0,0,0,0.0,47.5,71.25,0.0,0,0,0,0,0,0,0,47,0,0,32120,507,1,32,0,0,0,0,1.2839409352177865E15,8.559606183465876E14,1.711921244391743E15,7697905.0,No Label
192.168.100.163-192.168.100.240-38594-80-6,192.168.100.163,38594,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7699981,4,2,231.0,0.0,231.0,0.0,57.75,115.5,0.0,0.0,0.0,0.0,30.00007402615669,0.7792227019780957,1539996.2,3443186.8076054486,7699356.0,18.0,7699981.0,2566660.3333333335,4445088.142368421,7699406.0,102.0,541.0,541.0,0.0,541.0,541.0,0,0,0,0,136,72,0.5194818013187306,0.2597409006593653,0.0,231.0,33.0,87.30979326513149,7623.0,1,2,0,1,5,0,0,0,0.0,38.5,57.75,0.0,0,0,0,0,0,0,0,38,0,0,32120,508,1,32,0,0,0,0,1.2839409352173838E15,8.559606183453851E14,1.711921244390391E15,7699306.0,No Label
192.168.100.163-192.168.100.240-38492-80-6,192.168.100.163,38492,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7701622,4,2,383.0,0.0,383.0,0.0,95.75,191.5,0.0,0.0,0.0,0.0,49.72978419351144,0.7790566714388215,1540324.4,3443476.3086443325,7700202.0,10.0,7701622.0,2567207.3333333335,4445335.002967644,7700238.0,44.0,1386.0,1386.0,0.0,1386.0,1386.0,0,0,0,0,136,72,0.5193711142925477,0.25968555714627384,0.0,383.0,54.71428571428571,144.76039316253403,20955.571428571428,1,2,0,1,5,0,0,0,0.0,63.833333333333336,95.75,0.0,0,0,0,0,0,0,0,63,0,0,32120,507,1,32,0,0,0,0,1.2839409352165748E15,8.559606183442725E14,1.711921244389597E15,7700166.0,No Label
192.168.100.163-192.168.100.240-38434-80-6,192.168.100.163,38434,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7702698,4,2,296.0,0.0,296.0,0.0,74.0,148.0,0.0,0.0,0.0,0.0,38.42809363680103,0.77894784398921,1540539.6,3444285.0615111403,7701864.0,9.0,7702698.0,2567566.0,4446468.019455554,7701905.0,46.0,797.0,797.0,0.0,797.0,797.0,0,0,0,0,136,72,0.5192985626594734,0.2596492813297367,0.0,296.0,42.285714285714285,111.87748401073127,12516.57142857143,1,2,0,1,5,0,0,0,0.0,49.333333333333336,74.0,0.0,0,0,0,0,0,0,0,49,0,0,32120,507,1,32,0,0,0,0,1.2839409352160578E15,8.559606183428231E14,1.71192124438796E15,7701823.0,No Label
192.168.100.163-192.168.100.240-38380-80-6,192.168.100.163,38380,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7703627,4,2,255.0,0.0,255.0,0.0,63.75,127.5,0.0,0.0,0.0,0.0,33.101291119105326,0.7788539086848312,1540725.4,3444734.0608498068,7702853.0,8.0,7703627.0,2567875.6666666665,4447072.7909228485,7702913.0,46.0,736.0,736.0,0.0,736.0,736.0,0,0,0,0,136,72,0.5192359391232207,0.2596179695616104,0.0,255.0,36.42857142857143,96.38094061735293,9289.285714285714,1,2,0,1,5,0,0,0,0.0,42.5,63.75,0.0,0,0,0,0,0,0,0,42,0,0,32120,508,1,32,0,0,0,0,1.283940935215611E15,8.559606183418786E14,1.711921244386983E15,7702793.0,No Label
192.168.100.163-192.168.100.240-38328-80-6,192.168.100.163,38328,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7704636,4,2,365.0,0.0,365.0,0.0,91.25,182.5,0.0,0.0,0.0,0.0,47.37407451825109,0.7787519098890591,1540927.2,3445142.259052549,7703785.0,8.0,7704636.0,2568212.0,4447567.006448357,7703820.0,48.0,811.0,811.0,0.0,811.0,811.0,0,0,0,0,136,72,0.5191679399260394,0.2595839699630197,0.0,365.0,52.142857142857146,137.95703264836794,19032.14285714286,1,2,0,1,5,0,0,0,0.0,60.833333333333336,91.25,0.0,0,0,0,0,0,0,0,60,0,0,32120,507,1,32,0,0,0,0,1.2839409352151358E15,8.559606183409239E14,1.711921244386106E15,7703750.0,No Label
192.168.100.163-192.168.100.240-38292-80-6,192.168.100.163,38292,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7705670,4,2,407.0,0.0,407.0,0.0,101.75,203.49999999999997,0.0,0.0,0.0,0.0,52.81824941893437,0.7786474115813421,1541134.0,3445598.5291193603,7704808.0,6.0,7705670.0,2568556.6666666665,4448154.460711805,7704843.0,49.0,819.0,819.0,0.0,819.0,819.0,0,0,0,0,136,72,0.5190982743875614,0.2595491371937807,0.0,407.0,58.14285714285715,153.8315405147555,23664.14285714286,1,2,0,1,5,0,0,0,0.0,67.83333333333333,101.75,0.0,0,0,0,0,0,0,0,67,0,0,32120,506,1,32,0,0,0,0,1.2839409352146415E15,8.559606183399124E14,1.711921244385115E15,7704773.0,No Label
192.168.100.163-192.168.100.240-38204-80-6,192.168.100.163,38204,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7706895,4,2,627.0,0.0,627.0,0.0,156.75,313.5,0.0,0.0,0.0,0.0,81.3557210783331,0.7785236466826134,1541379.0,3446063.078853897,7705884.0,8.0,7706895.0,2568965.0,4448737.014007571,7705924.0,45.0,974.0,974.0,0.0,974.0,974.0,0,0,0,0,136,72,0.5190157644550756,0.2595078822275378,0.0,627.0,89.57142857142857,236.98372457678548,56161.28571428571,1,2,0,1,5,0,0,0,0.0,104.5,156.75,0.0,0,0,0,0,0,0,0,104,0,0,32120,505,1,32,0,0,0,0,1.2839409352140492E15,8.559606183388035E14,1.711921244384062E15,7705844.0,No Label
192.168.100.163-192.168.100.240-38174-80-6,192.168.100.163,38174,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7707705,4,2,416.0,0.0,416.0,0.0,104.0,207.99999999999997,0.0,0.0,0.0,0.0,53.971967012229975,0.7784418319071631,1541541.0,3446715.9923989964,7707214.0,9.0,7707705.0,2569235.0,4449653.250304679,7707252.0,57.0,443.0,443.0,0.0,443.0,443.0,0,0,0,0,136,72,0.5189612212714421,0.25948061063572103,0.0,416.0,59.42857142857144,157.23322077183852,24722.285714285714,1,2,0,1,5,0,0,0,0.0,69.33333333333333,104.0,0.0,0,0,0,0,0,0,0,69,0,0,32120,506,1,32,0,0,0,0,1.2839409352136702E15,8.559606183376628E14,1.711921244382763E15,7707176.0,No Label
192.168.100.163-192.168.100.240-38118-80-6,192.168.100.163,38118,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7708549,4,2,504.0,0.0,504.0,0.0,126.0,252.0,0.0,0.0,0.0,0.0,65.3819545027216,0.7783566012228761,1541709.8,3447031.391764035,7707947.0,9.0,7708549.0,2569516.3333333335,4450058.263532326,7708001.0,58.0,553.0,553.0,0.0,553.0,553.0,0,0,0,0,136,72,0.5189044008152507,0.25945220040762534,0.0,504.0,72.0,190.49409439665052,36288.0,1,2,0,1,5,0,0,0,0.0,84.0,126.0,0.0,0,0,0,0,0,0,0,84,0,0,32120,506,1,32,0,0,0,0,1.2839409352132775E15,8.55960618336923E14,1.711921244382058E15,7707893.0,No Label
192.168.100.163-192.168.100.240-38060-80-6,192.168.100.163,38060,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7709400,4,2,324.0,0.0,324.0,0.0,81.0,162.0,0.0,0.0,0.0,0.0,42.02661685734299,0.7782706825433886,1541880.0,3447424.8275864553,7708821.0,9.0,7709400.0,2569800.0,4450567.774880751,7708873.0,53.0,535.0,535.0,0.0,535.0,535.0,0,0,0,0,136,72,0.5188471216955924,0.2594235608477962,0.0,324.0,46.285714285714285,122.46048925498961,14996.571428571428,1,2,0,1,5,0,0,0,0.0,54.0,81.0,0.0,0,0,0,0,0,0,0,54,0,0,32120,507,1,32,0,0,0,0,1.2839409352129015E15,8.559606183360884E14,1.711921244381253E15,7708769.0,No Label
192.168.100.163-192.168.100.240-38004-80-6,192.168.100.163,38004,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7710412,4,2,338.0,0.0,338.0,0.0,84.5,169.0,0.0,0.0,0.0,0.0,43.83682739651267,0.7781685336659053,1542082.4,3447735.4246149454,7709579.0,9.0,7710412.0,2570137.3333333335,4450930.3576279795,7709629.0,68.0,774.0,774.0,0.0,774.0,774.0,0,0,0,0,136,72,0.5187790224439368,0.2593895112219684,0.0,338.0,48.28571428571428,127.7519918771188,16320.571428571428,1,2,0,1,5,0,0,0,0.0,56.333333333333336,84.5,0.0,0,0,0,0,0,0,0,56,0,0,32120,507,1,32,0,0,0,0,1.2839409352124455E15,8.559606183352776E14,1.711921244380558E15,7709529.0,No Label
192.168.100.163-192.168.100.240-37934-80-6,192.168.100.163,37934,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7711533,4,2,566.0,0.0,566.0,0.0,141.5,283.0,0.0,0.0,0.0,0.0,73.39656070978364,0.7780554138846323,1542306.6,3448174.7054903265,7710589.0,9.0,7711533.0,2570511.0,4451473.649603128,7710630.0,61.0,892.0,892.0,0.0,892.0,892.0,0,0,0,0,136,72,0.5187036092564216,0.2593518046282108,0.0,566.0,80.85714285714286,213.92789172322261,45765.14285714286,1,2,0,1,5,0,0,0,0.0,94.33333333333333,141.5,0.0,0,0,0,0,0,0,0,94,0,0,32120,505,1,32,0,0,0,0,1.2839409352119065E15,8.55960618334239E14,1.711921244379585E15,7710548.0,No Label
192.168.100.163-192.168.100.240-37884-80-6,192.168.100.163,37884,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7712807,4,2,408.0,0.0,408.0,0.0,102.0,204.0,0.0,0.0,0.0,0.0,52.89902884902993,0.7779268948386755,1542561.4,3448755.6310674287,7711883.0,10.0,7712807.0,2570935.6666666665,4452287.131796233,7711994.0,69.0,865.0,865.0,0.0,865.0,865.0,0,0,0,0,136,72,0.5186179298924504,0.2593089649462252,0.0,408.0,58.285714285714285,154.2095049877647,23780.571428571424,1,2,0,1,5,0,0,0,0.0,68.0,102.0,0.0,0,0,0,0,0,0,0,68,0,0,32120,506,1,32,0,0,0,0,1.283940935211335E15,8.55960618333042E14,1.711921244378328E15,7711772.0,No Label
192.168.100.163-192.168.100.240-40120-80-6,192.168.100.163,40120,192.168.100.240,80,6,31/03/2024 04:40:51 PM,517197,5,2,1276.0,0.0,638.0,0.0,255.2,349.44699168829595,0.0,0.0,0.0,0.0,2467.1450143755665,13.53449459296941,86199.5,134499.2165207664,305674.0,44.0,517197.0,129299.25,151079.03218155942,306190.0,402.0,211165.0,211165.0,0.0,211165.0,211165.0,0,0,0,0,168,72,9.667496137835293,3.866998455134117,0.0,638.0,159.5,295.33661182744396,87223.7142857143,1,2,0,2,6,0,0,0,0.0,182.28571428571428,255.2,0.0,0,0,0,0,0,0,0,182,0,0,32120,505,2,32,0,0,0,0,1.7119212516301708E15,99704.19352717575,1.711921251779636E15,1.711921251575441E15,No Label
192.168.100.163-192.168.100.240-40080-80-6,192.168.100.163,40080,192.168.100.240,80,6,31/03/2024 04:40:50 PM,1537932,5,2,340.0,0.0,340.0,0.0,68.0,152.0526224699857,0.0,0.0,0.0,0.0,221.07609439168962,4.551566649240669,256322.0,425908.4225633487,1015652.0,87.0,1537932.0,384483.0,486577.6597906375,1015652.0,664.0,2432.0,2432.0,0.0,2432.0,2432.0,0,0,0,0,176,72,3.251119035171906,1.3004476140687624,0.0,340.0,42.5,120.20815280171307,14449.999999999998,1,3,0,1,5,0,0,0,0.0,48.57142857142857,68.0,0.0,0,0,0,0,0,0,0,48,0,0,32120,507,1,32,0,0,0,0,1.7119212513174945E15,508150.6650835585,1.711921251572895E15,1.71192125055527E15,No Label
192.168.100.163-192.168.100.240-40012-80-6,192.168.100.163,40012,192.168.100.240,80,6,31/03/2024 04:40:50 PM,1541736,5,2,940.0,0.0,470.0,0.0,188.0,257.4296020274281,0.0,0.0,0.0,0.0,609.7023096042384,4.540336348116669,256956.0,533723.8166415286,1333733.0,17.0,1541736.0,385434.0,639688.1582766195,1334249.0,94.0,207926.0,207926.0,0.0,207926.0,207926.0,0,0,0,0,168,72,3.243097391511906,1.2972389566047624,0.0,470.0,117.5,217.56772344654956,47335.714285714275,1,2,0,2,6,0,0,0,0.0,134.28571428571428,188.0,0.0,0,0,0,0,0,0,0,134,0,0,32120,506,2,32,0,0,0,0,1.7119212506037998E15,100798.48918049903,1.711921250754974E15,1.711921250550916E15,No Label
192.168.100.163-192.168.100.240-39960-80-6,192.168.100.163,39960,192.168.100.240,80,6,31/03/2024 04:40:49 PM,2560077,6,2,1050.0,0.0,525.0,0.0,175.0,271.1088342345192,0.0,0.0,0.0,0.0,410.14391364009754,3.124906008686457,365725.2857142857,565851.7429947868,1337195.0,34.0,2560077.0,512015.4,622329.2177395337,1338152.0,275.0,208917.0,208917.0,0.0,208917.0,208917.0,0,0,0,0,208,72,2.343679506514843,0.7812265021716143,0.0,525.0,116.66666666666667,231.5032397181517,53593.75,1,3,0,2,6,0,0,0,0.0,131.25,175.0,0.0,0,0,0,0,0,0,0,131,0,0,32120,505,2,32,0,0,0,0,1.7119212503862918E15,485020.099967723,1.711921250750701E15,1.711921249532806E15,No Label
192.168.100.163-192.168.100.240-39862-80-6,192.168.100.163,39862,192.168.100.240,80,6,31/03/2024 04:40:49 PM,2562442,8,1,3015.0,0.0,603.0,0.0,376.875,312.0821492125797,0.0,0.0,0.0,0.0,1176.6119974617964,3.5122746192889442,320305.25,368066.84524330246,906092.0,16.0,2562442.0,366063.14285714284,372169.42257231387,906092.0,113.0,0,0,0,0,0,0,0,0,0,264,40,3.1220218838123945,0.3902527354765493,0.0,603.0,301.5,317.80890484692213,101002.5,1,2,0,5,8,0,0,0,0.0,335.0,376.875,0.0,0,0,0,0,5,1822,0,335,0,0,32120,65160,5,32,0,0,0,0,1.711921249908693E15,478979.1066569414,1.711921250770646E15,1.711921249530224E15,No Label
192.168.100.163-192.168.100.240-39636-80-6,192.168.100.163,39636,192.168.100.240,80,6,31/03/2024 04:40:49 PM,2567444,4,2,382.0,0.0,382.0,0.0,95.5,190.99999999999997,0.0,0.0,0.0,0.0,148.78610789563473,2.336954574276985,513488.8,1145915.1064495135,2563362.0,25.0,2567444.0,855814.6666666666,1478909.5844514407,2563511.0,100.0,4007.0,4007.0,0.0,4007.0,4007.0,0,0,0,0,136,72,1.5579697161846568,0.7789848580923284,0.0,382.0,54.57142857142858,144.3824286895248,20846.285714285714,1,2,0,1,5,0,0,0,0.0,63.666666666666664,95.5,0.0,0,0,0,0,0,0,0,63,0,0,32120,507,1,32,0,0,0,0,1.711921249526607E15,2180.06674209759,1.711921249529121E15,1.711921249525238E15,No Label
192.168.100.163-192.168.100.240-39584-80-6,192.168.100.163,39584,192.168.100.240,80,6,31/03/2024 04:40:49 PM,2569567,4,2,253.0,0.0,253.0,0.0,63.25,126.5,0.0,0.0,0.0,0.0,98.4601685809321,2.335023760812619,513913.4,1148256.5782560534,2567977.0,39.0,2569567.0,856522.3333333334,1482220.4722676494,2568043.0,229.0,1400.0,1400.0,0.0,1400.0,1400.0,0,0,0,0,136,72,1.556682507208413,0.7783412536042065,0.0,253.0,36.142857142857146,95.62501167133449,9144.142857142857,1,2,0,1,5,0,0,0,0.0,42.166666666666664,63.25,0.0,0,0,0,0,0,0,0,42,0,0,32120,508,1,32,0,0,0,0,1.7119212495237042E15,771.638084423866,1.711921249524583E15,1.711921249523137E15,No Label
192.168.100.163-192.168.100.240-39544-80-6,192.168.100.163,39544,192.168.100.240,80,6,31/03/2024 04:40:48 PM,3585520,5,2,397.0,0.0,397.0,0.0,79.4,177.5437974134833,0.0,0.0,0.0,0.0,110.72313081505612,1.9522970168901583,597586.6666666667,1048018.4252692633,2569797.0,50.0,3585520.0,896380.0,1213941.14194415,2569909.0,140.0,302.0,302.0,0.0,302.0,302.0,0,0,0,0,176,72,1.3944978692072558,0.5577991476829024,0.0,397.0,49.62500000000001,140.36069606552968,19701.125,1,3,0,1,5,0,0,0,0.0,56.714285714285715,79.4,0.0,0,0,0,0,0,0,0,56,0,0,32120,506,1,32,0,0,0,0,1.7119212492688218E15,507583.8509596923,1.711921249522751E15,1.711921248507446E15,No Label
192.168.100.163-192.168.100.240-39344-80-6,192.168.100.163,39344,192.168.100.240,80,6,31/03/2024 04:40:48 PM,3591778,9,2,2220.0,0.0,370.0,0.0,246.66666666666666,185.0,0.0,0.0,0.0,0.0,618.0782888029271,3.062550079654143,359177.8,517503.1145556946,1632107.0,56.0,3591778.0,448972.25,546183.8491616824,1632107.0,491.0,3293834.0,3293834.0,0.0,3293834.0,3293834.0,0,0,0,0,296,72,2.505722792444299,0.5568272872098442,0.0,370.0,185.0,193.2261981108246,37336.36363636364,1,2,0,6,10,0,0,0,0.0,201.8181818181818,246.66666666666666,0.0,0,0,0,0,5,1117,0,201,0,0,32120,507,6,32,0,0,0,0,1.7119212493027688E15,902949.1494554232,1.711921250962647E15,1.711921248500977E15,No Label
192.168.100.163-192.168.100.240-39328-80-6,192.168.100.163,39328,192.168.100.240,80,6,31/03/2024 04:40:47 PM,4608316,5,2,475.0,0.0,475.0,0.0,95.0,212.42645786248002,0.0,0.0,0.0,0.0,103.07452874325458,1.5189930551637516,768052.6666666667,1441944.385918218,3592662.0,153.0,4608316.0,1152079.0,1695982.4982023449,3593047.0,484.0,1022.0,1022.0,0.0,1022.0,1022.0,0,0,0,0,176,72,1.0849950394026797,0.4339980157610719,0.0,475.0,59.375,167.93786053180506,28203.125000000004,1,3,0,1,5,0,0,0,0.0,67.85714285714286,95.0,0.0,0,0,0,0,0,0,0,67,0,0,32120,506,1,32,0,0,0,0,1.7119212482456758E15,507100.69486303325,1.711921248499578E15,1.711921247485025E15,No Label
192.168.100.163-192.168.100.240-39234-80-6,192.168.100.163,39234,192.168.100.240,80,6,31/03/2024 04:40:47 PM,4613097,9,2,2862.0,0.0,477.0,0.0,318.0,238.5,0.0,0.0,0.0,0.0,620.4075049798433,2.3845152183012845,461309.7,599112.4857795071,1632046.0,131.0,4613097.0,576637.125,621068.3604390186,1632046.0,524.0,3291002.0,3291002.0,0.0,3291002.0,3291002.0,0,0,0,0,296,72,1.95096699679196,0.4335482215093244,0.0,477.0,238.5,249.1051256726036,62053.36363636364,1,2,0,6,10,0,0,0,0.0,260.1818181818182,318.0,0.0,0,0,0,0,5,1441,0,260,0,0,32120,506,6,32,0,0,0,0,1.711921248279504E15,902191.9380035838,1.711921249938372E15,1.711921247479782E15,No Label
192.168.100.163-192.168.100.240-39126-80-6,192.168.100.163,39126,192.168.100.240,80,6,31/03/2024 04:40:46 PM,5636992,5,2,405.0,0.0,405.0,0.0,81.0,181.12150617748296,0.0,0.0,0.0,0.0,71.84682894706964,1.2417970435295986,939498.6666666666,1845603.7977036855,4614052.0,196.0,5636992.0,1409248.0,2189846.5550540294,4614376.0,813.0,3634.0,3634.0,0.0,3634.0,3634.0,0,0,0,0,176,72,0.8869978882354277,0.35479915529417105,0.0,405.0,50.625,143.18912319027586,20503.125,1,3,0,1,5,0,0,0,0.0,57.857142857142854,81.0,0.0,0,0,0,0,0,0,0,57,0,0,32120,506,1,32,0,0,0,0,1.711921247221223E15,509882.17734290945,1.711921247478206E15,1.711921246456403E15,No Label
192.168.100.163-192.168.100.240-39014-80-6,192.168.100.163,39014,192.168.100.240,80,6,31/03/2024 04:40:45 PM,6664135,10,1,2646.0,0.0,441.0,0.0,264.6,227.73142075699613,0.0,0.0,0.0,0.0,397.0507800337178,1.6506268255369978,666413.5,797447.5520215525,2346368.0,72.0,6664135.0,740459.4444444445,808536.5910642374,2346368.0,1035.0,0,0,0,0,0,0,0,0,0,336,40,1.5005698413972706,0.15005698413972707,0.0,441.0,220.5,230.30473882938824,53040.27272727273,1,3,0,6,9,0,0,0,0.0,240.54545454545453,264.6,0.0,0,0,0,0,5,1329,0,240,0,0,32120,65160,6,32,0,0,0,0,1.7119212469171272E15,1028055.8656658039,1.711921248914447E15,1.711921245429626E15,No Label
192.168.100.163-192.168.100.240-38926-80-6,192.168.100.163,38926,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7695659,5,2,333.0,0.0,333.0,0.0,66.6,148.922127301486,0.0,0.0,0.0,0.0,43.27114805892517,0.9096037129503789,1282609.8333333335,2668700.7922562934,6664896.0,31.0,7695659.0,1923914.75,3197908.046396829,6665293.0,157.0,585.0,585.0,0.0,585.0,585.0,0,0,0,0,176,72,0.6497169378216993,0.2598867751286797,0.0,333.0,41.625,117.73327906756016,13861.125,1,3,0,1,5,0,0,0,0.0,47.57142857142857,66.6,0.0,0,0,0,0,0,0,0,47,0,0,32120,507,1,32,0,0,0,0,1.3695369974688585E15,7.655944522847631E14,1.711921245427767E15,6664499.0,No Label
192.168.100.163-192.168.100.240-38874-80-6,192.168.100.163,38874,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7696565,10,2,2891.0,0.0,413.0,0.0,289.1000000000001,199.49795320587458,0.0,0.0,0.0,0.0,375.62211194214564,1.5591370955744543,699687.7272727272,1051792.1327618961,3456009.0,7.0,7696565.0,855173.8888888889,1110581.053930829,3456009.0,77.0,6758764.0,6758764.0,0.0,6758764.0,6758764.0,0,0,0,0,328,72,1.299280912978712,0.2598561825957424,0.0,413.0,222.3846153846154,214.29517744672438,45922.423076923085,1,2,0,7,11,0,0,0,0.0,240.91666666666666,289.1,0.0,0,0,0,0,5,1236,0,240,0,0,32120,506,7,32,0,0,0,0,1.7119212458605752E15,1803087.4725891065,1.711921249522478E15,1.711921244396292E15,No Label
192.168.100.163-192.168.100.240-38818-80-6,192.168.100.163,38818,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7697348,4,2,281.0,0.0,281.0,0.0,70.25,140.5,0.0,0.0,0.0,0.0,36.50607975630048,0.7794892474654908,1539469.6,3442032.7734001605,7696765.0,9.0,7697348.0,2565782.6666666665,4443603.487337763,7696814.0,55.0,537.0,537.0,0.0,537.0,537.0,0,0,0,0,136,72,0.5196594983103272,0.2598297491551636,0.0,281.0,40.142857142857146,106.20801691559286,11280.14285714286,1,2,0,1,5,0,0,0,0.0,46.833333333333336,70.25,0.0,0,0,0,0,0,0,0,46,0,0,32120,507,1,32,0,0,0,0,1.2839409352209808E15,8.559606183495098E14,1.711921244396048E15,7696716.0,No Label
192.168.100.163-192.168.100.240-38768-80-6,192.168.100.163,38768,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7698335,4,2,400.0,0.0,400.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,51.95928730043574,0.7793893095065362,1539667.0,3442326.0406216606,7697487.0,9.0,7698335.0,2566111.6666666665,4443950.769952828,7697544.0,76.0,781.0,781.0,0.0,781.0,781.0,0,0,0,0,136,72,0.5195928730043574,0.2597964365021787,0.0,400.0,57.142857142857146,151.1857892036909,22857.14285714286,1,2,0,1,5,0,0,0,0.0,66.66666666666667,100.0,0.0,0,0,0,0,0,0,0,66,0,0,32120,506,1,32,0,0,0,0,1.2839409352205055E15,8.55960618348717E14,1.711921244395338E15,7697430.0,No Label
192.168.100.163-192.168.100.240-38668-80-6,192.168.100.163,38668,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7701827,4,2,383.0,0.0,383.0,0.0,95.75,191.5,0.0,0.0,0.0,0.0,49.72846053280605,0.7790359352397814,1540365.4,3442504.3887984804,7698504.0,10.0,7701827.0,2567275.6666666665,4443867.883242067,7698612.0,78.0,3255.0,3255.0,0.0,3255.0,3255.0,0,0,0,0,136,72,0.5193572901598543,0.25967864507992716,0.0,383.0,54.71428571428571,144.76039316253403,20955.571428571428,1,2,0,1,5,0,0,0,0.0,63.833333333333336,95.75,0.0,0,0,0,0,0,0,0,63,0,0,32120,507,1,32,0,0,0,0,1.2839409352187592E15,8.559606183469089E14,1.711921244394285E15,7698396.0,No Label
192.168.100.163-192.168.100.240-38556-80-6,192.168.100.163,38556,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7703777,4,2,370.0,0.0,370.0,0.0,92.5,184.99999999999997,0.0,0.0,0.0,0.0,48.028389191431685,0.7788387436448382,1540755.4,3444355.0909219272,7702205.0,10.0,7703777.0,2567925.6666666665,4446477.010143461,7702275.0,48.0,1534.0,1534.0,0.0,1534.0,1534.0,0,0,0,0,136,72,0.5192258290965588,0.2596129145482794,0.0,370.0,52.857142857142854,139.84685501341406,19557.142857142855,1,2,0,1,5,0,0,0,0.0,61.666666666666664,92.5,0.0,0,0,0,0,0,0,0,61,0,0,32120,507,1,32,0,0,0,0,1.2839409352178485E15,8.55960618343809E14,1.711921244390705E15,7702135.0,No Label
192.168.100.163-192.168.100.240-38450-80-6,192.168.100.163,38450,192.168.100.240,80,6,31/03/2024 04:40:44 PM,7705398,4,2,361.0,0.0,361.0,0.0,90.25,180.5,0.0,0.0,0.0,0.0,46.850273016397075,0.7786748977794529,1541079.6,3445267.273497196,7704161.0,8.0,7705398.0,2568466.0,4447684.804479854,7704210.0,51.0,1194.0,1194.0,0.0,1194.0,1194.0,0,0,0,0,136,72,0.5191165985196352,0.2595582992598176,0.0,361.0,51.57142857142858,136.44517475633103,18617.285714285714,1,2,0,1,5,0,0,0,0.0,60.166666666666664,90.25,0.0,0,0,0,0,0,0,0,60,0,0,32120,507,1,32,0,0,0,0,1.2839409352170612E15,8.559606183419662E14,1.711921244388795E15,7704112.0,No Label
